"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20"
123,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.41353338246699,1.68152566940989,1.31547972280532,0,1.74055614706594,0,0,0,1.40055299317464,0,0,0,-1.2774109186139,0,0,1.68460312136449,0,0,1.5346571902046,0
124,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.43167468439788,0,0,0,0,1.60590052313637,0,0,0,0,1.33879082521889,0,-1.31281364418101,0,0,-1.44180691393558,0,0,1.49062174838036,0
125,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.53590770321898,0,0,1.29884073568974,0,-1.64839513530023,0,0,1.69694172858726,0,0,0,0,0,-1.42018636863213,0,0,0,0,0
126,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.45944328280166,0,0,0,-1.68431674595922,0,0,0,-1.42364928207826,0,0,1.7428793682484,0,0,0,0,0,0,0,0
127,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.44722694728989,0,0,0,0,-1.50983957899734,0,0,0,0,0,0,0,0,1.61551242682617,1.53501257591415,1.26803728414234,0,0,0
128,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.66836658981629,0,0,-1.28461319021881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58023978990968,0
129,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.62585584342014,0,0,0,0,0,-1.62157669244334,-1.59513944841456,0,1.36385964672081,0,0,1.5486341615906,0,0,0,0,0,0,0
130,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.69474402570631,0,0,0,0,0,0,0,1.40810281585436,0,-1.36342342884745,0,0,0,0,0,0,0,0,0
131,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.746477490291,0,-1.43604244024027,0,1.29321608622558,1.52503854909446,-1.27778617595322,0,0,-1.551633794792,0,0,0,0,0,-1.45630004256964,0,-1.42571598337963,0,0
132,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.4900847323006,0,0,0,0,0,0,0,1.681213811622,0,1.61153275799006,0,0,-1.42402090015821,0,0,0,0,0,-1.35574352438562
133,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.70468223479111,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33678214845713,0,0,0,-1.57119990512729,0
134,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.32841293432284,0,-1.611006711144,0,0,0,0,0,-1.36572589748539,0,0,0,0,0,0,0,0,0,0,1.48393200454302
135,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.53497594548389,0,0,0,1.43961630121339,1.74116403399967,0,0,1.63306194997858,0,-1.37923893798143,0,0,0,0,0,1.53271539858542,0,0,0
136,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.40427142288536,0,0,0,-1.4446444833884,1.69609120802488,0,0,0,0,0,0,0,0,0,0,0,0,1.68033864290919,1.6597599965753
137,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.45853332430124,1.61589130247012,0,0,0,0,0,0,1.32600640435703,0,0,0,0,0,1.73347311653197,1.45236436568666,0,0,0,-1.74734602391254
138,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.28031863109209,0,1.67390276666265,0,0,-1.41701182618272,0,0,0,0,0,0,-1.4789413807448,0,1.54943942697719,0,0,1.56281032878906,0,0
139,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.48115114308894,0,0,-1.38748587586451,0,0,0,0,-1.54742049064953,0,1.46246135630645,0,0,0,0,-1.71492833690718,0,-1.48688746592961,0,0
140,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.26519232650753,-1.25942713406403,0,-1.48880518018268,0,0,0,-1.70951635017991,0,0,-1.57511221570894,0,0,0,1.2694197257515,0,0,0,0,0
141,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.25853574567009,0,1.44824286305811,0,0,0,0,1.56971123395488,1.60027822700795,0,0,0,0,-1.27502691035625,0,0,0,0,0,0
142,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.31981988507323,0,0,0,0,0,0,1.68144664238207,0,0,0,0,0,0,0,0,0,0,0,0
143,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.33522945828736,0,0,0,0,0,0,0,1.32003015140072,0,0,0,0,0,0,0,0,0,0,1.5382590610534
144,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.51235093630385,0,0,-1.63808235479519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.64921567961574
145,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.57173732377123,1.53344037407078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68202620185912,1.61644272471312,0
146,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.51667886599898,0,0,0,0,0,0,0,1.57780179439578,0,0,1.46808811475057,0,0,0,0,-1.74716235941742,0,0,0
147,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.50452511338517,0,1.63826468016487,1.25069236068521,0,0,0,0,0,0,0,0,0,-1.32906518748496,0,-1.62028665083926,0,0,0,0
148,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.27750716707669,0,1.4604631770635,0,0,1.54666064388584,0,0,0,0,0,0,0,0,0,-1.4543020830024,0,0,0,0
149,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.74861216475256,0,1.46817502065096,0,0,0,0,-1.5012352054473,1.59674963587895,0,-1.74966105667409,0,0,-1.45001895818859,0,0,0,0,1.43302624241915,0
150,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.68824146257248,0,0,1.70008955837693,-1.36082257097587,0,0,1.34800673311111,-1.36137296794914,0,0,0,0,0,1.65276689361781,0,0,0,0,0
151,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.52175856521353,0,0,0,0,-1.73529009136837,0,-1.25784560921602,0,0,0,-1.39304754463956,0,0,0,-1.39971553348005,0,0,0,0
152,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.68459852598608,1.32558907952625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58484603697434,0
153,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.48626232310198,-1.38811087410431,-1.55864887463395,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59062943863682,0,0,0
154,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.48707613628358,0,0,0,0,0,0,0,0,0,0,1.32861003756989,0,-1.34951597033069,0,0,0,0,0,1.41935334040318
155,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.5231781473849,1.31341220601462,0,0,0,0,0,0,0,0,0,0,0,0,-1.71939856896643,0,0,0,0,0
156,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.66053434053902,1.43592007085681,0,0,0,0,0,-1.62941806239542,0,0,0,0,0,0,0,0,0,0,0,0
157,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.71693094063085,0,0,0,0,-1.5791615343187,0,0,0,1.66047657676972,0,0,1.26449279952794,0,0,0,0,0,0,0
158,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.58399640594143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.56063699396327,0,0,0,0,-1.49539661372546,1.68502360209823,0,0,0,0,0,-1.29147365875542,0,0,0,1.30203576292843,0,0,0
160,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.38874345668592,0,0,0,0,0,0,0,0,0,0,0,0,-1.36289924138691,-1.38506412389688,0,0,0,0,0
161,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.61773858801462,0,0,-1.64002996473573,0,0,0,0,0,-1.53364970895927,0,0,0,0,0,0,0,1.37256341357715,-1.37542721442878,0
162,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.3497415704187,0,1.68758673151024,0,0,1.58623497828376,0,0,0,0,-1.58802029490471,-1.68674563907553,0,0,0,0,-1.36918575444724,0,0,1.39434375683777
163,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.44650431314949,0,0,0,-1.67835555935744,0,0,-1.62007954064757,0,0,0,0,0,0,0,0,1.29083237890154,1.36393305077218,0,0
164,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.36145847069565,0,0,0,0,1.46656193060335,0,0,0,0,0,0,1.31385585817043,0,1.34049407113343,0,0,0,1.69732610695064,1.43225061846897
165,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.42807482019998,0,0,-1.66349828697275,1.35916227300186,0,0,1.46726332732942,0,1.55858548230026,0,0,0,0,0,0,0,0,1.6473761460511,0
166,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.3866502988385,-1.72106086148415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.66803846217226,0,0,0,0,-1.53994444373529,0,0,0,0,1.32878549024463,0,0,0,-1.61181451193988,0,0,0,0,-1.31368423905224
168,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.37134976300877,0,0,0,0,1.42922220530454,0,0,0,0,-1.46820357465185,0,-1.4068334705662,0,0,-1.45405939361081,0,0,0,0
169,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.65835793328006,0,0,0,0,0,0,0,0,0,0,-1.49983587826136,0,0,0,0,0,0,1.53427920874674,1.26919836213347
170,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.44789302861318,-1.43295404652599,0,0,0,0,0,-1.5540896441089,0,-1.2974147280911,0,0,0,0,0,0,0,0,1.50292937853374,0
171,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.57527603325434,-1.6249295710586,0,1.44426514056977,0,0,0,0,0,-1.49518156074919,0,0,0,0,0,0,0,0,0,0
172,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.62638877611607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.6833928625565,0,0,0,0,1.70780667662621,0,1.34388395608403,0,1.41310287010856,0,0,0,0,1.61993507051375,0,0,0,0,0
174,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.37976729462389,0,-1.49136575357988,0,0,-1.43629589653574,-1.53461184399202,1.34917061252054,0,0,0,0,0,0,1.31526586727705,0,0,0,0,0
175,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.72158873023,0,0,0,0,0,0,0,-1.68210670747794,1.3944955697516,0,0,1.27805820736103,0,-1.53523210587446,0,0,0,0,0
176,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.34165601921268,0,0,0,0,0,0,1.37164233170915,-1.48343073530123,0,0,0,1.49619315704331,-1.48890796059277,-1.29763844958507,0,-1.40446539712138,1.28187677287497,0,0
177,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.5158678117441,0,-1.30705670441967,0,1.62133845919743,0,0,0,0,-1.48301533202175,0,0,0,0,0,0,0,0,0,0
178,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.71767208934762,0,0,0,1.4271793049993,0,0,-1.44526316912379,0,1.32931371615268,0,1.49177473236341,0,0,0,1.30544912267942,0,0,0,0
179,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.45256889890879,-1.59783086879179,1.4128805520013,0,0,1.34055230172817,0,-1.50148225494195,0,0,0,0,0,-1.62362475250848,0,0,0,0,0,0
180,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.2507871913258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.73799241427332,0,-1.39700003503822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.26676979416516,0,0,-1.26514348061755,0,0,0,-1.46574584813789,0,1.68978577747475,0,0,0,1.70326743437909,0,1.56366816849913,1.26073260721751,0,0,0
183,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.40292959753424,0,0,0,0,0,0,1.51007216540165,0,0,1.26250199659262,0,-1.52093704836443,0,1.53094591561239,0,0,0,0,0
184,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.54449706501327,0,0,0,0,0,0,0,0,-1.32546332362108,0,0,0,1.59140907530673,0,1.31828668236267,0,0,-1.28921261208598,0
185,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.31671419937629,0,0,0,0,0,-1.37528712686617,0,0,0,0,0,0,0,0,0,0,-1.44783645845018,0
186,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.58238870149944,1.47747870127205,0,0,0,0,0,0,0,0,0,1.4780227431329,0,0,1.46382927440573,0,0,1.33596821583342,0,1.6463915577624
187,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.70358778641094,0,0,-1.41025562409777,0,0,0,0,-1.71304852620233,0,0,0,0,1.44697722385172,0,1.31779440969694,0,0,0
188,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.67756185890175,0,0,0,0,0,0,0,1.34259354136884,0,0,-1.66920949006453,0,0,0,0,0,-1.4987287359545,0
189,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.61802034976427,0,0,-1.36514745478053,1.43932103726547,0,0,0,0,0,1.59592324180994,0,0,0,0,-1.33809470396955,0,0,0
190,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.61753632430919,1.73998627264518,0,0,-1.46634023741353,1.45040827535558,0,0,0,0,0,0,0,0,1.4132839741651,0,0,1.73478433222044,0,0
191,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.64790543657728,-1.35663108387962,0,0,0,-1.41146657266654,0,0,-1.59839829127304,0,0,-1.71163618285209,0,0,0,0,0,1.39262840826996,0
192,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.65396657807287,0,0,-1.50076593027916,0,0,0,-1.4407921244856,0,0,0,0,0,0,0,0,0,0,0
193,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.48259035719093,0,1.69462758430745,0,0,1.2703692932846,0,0,0,0,1.52483943547122,0,0,1.63802208076231,-1.38976240262855,0,-1.43016970844474,0,0
194,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.33767361147329,1.51298705209047,0,0,0,0,1.42257999547292,1.65332388703246,0,0,-1.42474895238411,0,-1.28078930301126,0,0,0,0,0,-1.65507889015134,0
195,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.55108435475267,0,0,0,0,0,0,0,0,0,1.68957775190938,1.55881241173483,-1.74033921549562,0,0,0,0,-1.46103872638196,0
196,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.26898345956579,0,0,0,-1.66519654623698,0,0,0,0,-1.46899391454645,0,0,0,0,0,0,0,-1.57172965689097,0
197,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.43879079958424,1.25029982172418,0,0,0,0,1.63072431390174,0,0,0,0,1.58942492678761,0,0,0,0,1.27031163568608,0,0
198,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.37335771729704,0,0,0,0,0,0,0,0,0,-1.39321087603457,-1.33537605975289,0,0,1.34494674566668,0,1.45649819949176,0,0
199,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.59539923269767,0,0,0,0,-1.37284366623498,1.26917400152888,0,0,0,0,0,0,0,0,0,0,0,0
200,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.55702574294992,0,0,0,0,0,0,0,0,0,0,0,0,1.58311516488902,0,0,0,-1.48725588992238,0
201,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.27446502028033,0,0,0,0,0,-1.38320091343485,0,0,0,0,-1.61836354306433,0,0,0,0,0,0,0
202,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.66818952711765,0,0,0,0,-1.3578689484857,0,0,1.34571939869784,0,0,0,0,1.5786327541573,-1.44795057119336,0,1.50885515625123,0,0
203,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.57029673620127,0,0,0,0,0,-1.72532099566888,-1.58450600458309,0,0,-1.6181128466269,0,0,0,0,0,0,0,0
204,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.33569058740977,0,0,0,0,0,0,0,0,0,-1.64507647475693,0,0,1.25548522686586,0,0,0,0,-1.35660392395221
205,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.63953514129389,0,0,1.31454416783527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.43016596441157,-1.70369439839851,0,1.36432238284033,0,0,0,0,0,0,0,1.69386021012906,0,0,0,0,0,0,0
207,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.31793513218872,0,1.40549554291647,1.69161824579351,1.65702209924348,0,0,-1.54620073712431,0,0,0,0,0,0,0,-1.6709823400015,0,0,0
208,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.25347986794077,0,-1.32224259513896,0,0,0,0,-1.61314536689315,0,0,0,-1.3889333398547,0,1.57706518517807,0,0,0,0,0
209,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.5043984943768,0,0,0,0,0,0,0,0,0,-1.52764251688495,0,1.58365023194347,0,0,1.57973624684382,0,0,0
210,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.37702736025676,0,-1.60943689534906,0,0,0,0,-1.62610339338426,0,0,1.25816286180634,0,0,-1.57891444000416,0,0,1.30637415579986,0,0
211,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.49296627810691,0,0,0,0,1.36066075158305,-1.39667635876685,0,0,0,-1.61841546802316,0,0,1.27200779085979,0,0,1.57055836264044,1.46013922826387,0
212,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.7311779166339,0,0,0,0,-1.69473001558799,0,0,0,0,0,0,0,0,0,0,0,1.45943847682793,0
213,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.68779429572169,0,0,0,0,1.44621588487644,0,0,0,0,0,0,0,0,0,0,0,1.53008211962879,0
214,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.3086572017055,1.29737399436999,1.49903944903053,0,1.72062917705625,0,-1.58805946260691,-1.62495910644066,0,-1.27868856815621,0,0,0,0,0,0,-1.62614479672629,0,0,0
215,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.34292131883558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26463028718717
216,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.46483283746056,0,0,0,0,0,1.44459137576632,0,0,0,0,0,0,-1.62429074116517,0,-1.50313398672733,0,-1.25019149912987,0
217,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.45979813102167,0,0,0,0,0,0,0,1.38673365605064,0,0,0,0,-1.45648609451018,0,0,0,0,0
218,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.46368199633434,0,0,0,-1.32295439450536,0,0,0,1.6700162262423,0,0,1.45897772209719,0,0,0,0,0,0,0
219,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.41564776445739,0,0,-1.34995325747877,0,-1.39255454193335,1.60077034158166,0,1.4412907602964,0,-1.6608412124915,0,0,0,0,0,0,0,0
220,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.56071631261148,0,0,0,0,0,-1.59284815657884,0,0,0,0,0,-1.39355473069008,-1.60692997893784,0,0,0,0,0
221,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.54142513137776,0,0,-1.42653018468991,-1.64796429593116,0,1.6626464194851,0,1.2985654406948,0,0,0,0,0,0,0,0,0,-1.69600667699706
222,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.56854271644261,0,-1.45158650551457,0,0,0,0,0,1.68623433460016,0,0,0,0,0,0,0,0,0,-1.50072814559098
223,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.54423990543,1.54037751816213,1.6945527009666,0,-1.64249368093442,-1.28642168152146,0,0,0,-1.62795117672067,0,0,0,0,0,0,0,0,1.62970681651495
224,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.63148861390073,0,0,0,0,-1.25482691230718,0,0,-1.3933887698222,1.52144107432105,0,-1.53706945269369,0,0,-1.4251864728285,-1.55547151435167,-1.73721424641553,0,-1.5664965941105
225,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.54543721070513,1.4175910865888,0,0,0,0,-1.70550645072944,0,1.35888739628717,0,1.41080539813265,0,0,-1.45820932183415,0,0,1.56281257176306,0,0,0
226,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.28762101300526,0,0,0,0,0,0,0,0,1.43588095833547,1.55009887448978,0,0,0,0,0,1.29621860850602,0,0
227,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.61493912327569,-1.61299999838229,0,0,0,-1.2832234146772,0,0,0,0,0,0,0,0,0,1.40200677677058,0,0,0
228,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.4459277195856,0,-1.69870866194833,1.5353197355289,0,0,0,0,0,1.41077782795765,0,0,0,0,0,0,0,0,1.34814636735246
229,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.44620935164858,-1.5563821567921,0,0,-1.56149324972648,0,1.3584319941001,-1.59221494174562,0,0,-1.504826740711,0,0,0,0,0,0,0,0
230,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.48910610959865,0,0,0,0,0,1.62140973226633,1.32105125382077,0,0,0,0,0,0,0,1.70258415513672,0,0,-1.47588133555837
231,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.51228654419538,0,-1.35306431364734,0,0,0,1.64735151967034,0,0,0,-1.39338504883926,-1.46029051940423,0,0,0,-1.7321728488896,0,0,0
232,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.57892912288662,0,0,0,0,0,0,0,0,1.52028998173773,0,0,0,0,0,0,0,-1.39287467324175,0
233,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.43217423348688,1.61458137852605,-1.73050121823326,0,0,0,0,-1.53004817478359,0,0,1.58584725053515,0,0,0,0,0,0,0,0
234,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.54157310631126,1.6901254086988,0,0,0,0,0,1.64772080734838,0,0,0,0,0,0,-1.42281296243891,0,0,-1.71536232333165,0,1.5618830351159
235,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.39304571750108,1.33350933948532,0,1.43945627694484,0,0,0,0,-1.42785725824069,0,0,0,0,1.33704949985258,-1.61324142105877,0,-1.32678268128075,0,0
236,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.68152954184916,1.29645859880839,0,0,0,0,0,0,0,1.64340794761665,0,0,0,1.48274143785238,0,0,1.64778180071153,-1.68140892288648,1.53423716430552,0
237,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.39368052396458,1.50551292835735,-1.32156667264644,0,0,0,0,1.71695436618757,-1.58038240449969,0,0,-1.37279914401006,0,0,0,0,0,0,-1.48565419740044
238,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.38980268186424,1.55744383856654,0,-1.38691490842029,1.42711570323445,0,-1.74237344891299,0,0,0,0,-1.67220251890831,0,0,0,0,0,0,0,-1.57735092449002
239,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.64120526448824,-1.37211097090039,0,0,-1.62196314299945,0,0,0,0,0,1.26060635712929,0,0,0,-1.34695869998541,0,0,0,0
240,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.49140763666946,-1.70761164056603,0,0,0,0,0,0,0,0,-1.63622058625333,0,0,0,-1.53991929185577,0,0,1.44823451747652,0
241,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.57413711689878,0,0,0,0,-1.49452425015625,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.29769625363406,-1.61965615104418,0,1.62263897550292,0,0,0,0,1.56273146683816,0,0,0,1.50106526527088,0,0,0,0,0,1.72478621581104
243,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.51709235250019,0,0,0,1.44282289396506,0,1.61776940815616,-1.73532713821623,0,-1.39741631958168,0,0,0,0,-1.47881082841195,0,0,0,0
244,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.5177347039571,0,0,0,0,0,1.70282777643297,0,0,-1.52756070240866,0,-1.31153508776333,0,0,-1.36076127481647,0,0,0,0
245,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.70055682468228,0,0,0,0,0,0,0,0,0,0,0,-1.34881773323286,0,0,0,0,-1.74343373882584,0
