"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5"
262,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.97872763406485,0,0
263,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.58092403726187,0,0
264,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,2.98558560374659,0,2.58601256459951,0,0
265,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,-2.92579659586772,2.9177288536448,0,0
266,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.68230455415323,0,0
267,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.64197089825757,2.82054155494552,0,0
268,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.91161674458999,0,0
269,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,2.91387017455418,0,2.53533655637875,0,0
270,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.93837187380996,0,0
271,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.84549349849112,0,0
272,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.63398931734264,0,0
273,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.74629501684103,0,0
274,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,-2.57837489852682,2.65244232944679,0,0
275,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.62071884202305,0,0
276,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.63808436854742,0,0
277,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.76736503443681,0,0
278,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.73445749189705,-2.81183741427958,2.51852143858559
279,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.97527314792387,0,0
280,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.96204726549331,0,0
281,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.92710340651684,-2.93595876940526,0
282,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.66018707328476,-2.99639107461553,0
283,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.72331019921694,0,0
284,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.75846398354042,0,0
285,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.95361175166909,0,0
286,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.84343315183651,0,0
287,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.66896142798942,0,0
288,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.83544356748462,0,0
289,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.71574107604101,2.83981570112519,0,0
290,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.9252243504161,0,0
291,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,2.86068684840575,0,2.53805937280413,0,0
292,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.94506873190403,0,0
293,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.69713240477722,0,0
294,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.79322199348826,0,0
295,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.59657884354237,2.68455889297184,0
296,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.68369597021956,0,0
297,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.70400249946397,0,0
298,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.55389772588387,0,0
299,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.89872620569076,0,0
300,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.58198569505475,0,0
301,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.85958715935703,0
302,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.99774288537446,0,2.7572513166815,-2.87030853505712
303,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.73128037003335,0
304,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.61712485528551,0
305,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.54201087844558,0
306,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.79633506457321,0
307,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.57718212238979,0
308,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.68887696613092,0
309,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.88067459291779,0
310,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.87208960030694,0
311,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.96673706686124,0
312,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.67014424561057,0
313,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,2.50671153655276,0,0,2.67983791884035,0
314,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.73750642116647,0
315,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.79372822889127,0
316,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.60248908528592,0
317,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.52484372013714,0
318,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.62746468582191,0
319,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.93730164284352,0
320,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.66887998697348,0
321,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.65638977172785,0
322,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.91398273268715,0
323,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.89694239781238,0
324,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.69384168914985,0
325,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.9567168909125,0
326,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.71754743449856,0
327,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.89843700127676,0
328,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.51767874392681,0
329,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.86937772261444,0
330,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,-2.72804967593402,0,2.92700539180078,0
331,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.8720704196021,0
332,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.5237169546308,0
333,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.93815958732739,0
334,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.91642758902162,0
335,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.78631905990187,0,2.86858960147947,0
336,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.9515719366027,0
337,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.5367771886522,0
338,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.92627761350013,0
339,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.90222807286773,0
340,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.74663919990417,0
341,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.71838785207365,2.62891682691406,2.7673277403228
342,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.76489115739241,2.88445747224614,0
343,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.97129075950943,0
344,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.7328679759521,0
345,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.95261414512061,2.71907855384052
346,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.64121567085385,0
347,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.64678448438644,0
348,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.90165962802712,0
349,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.78319077345077,0
350,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.74491965235211,2.90046029805671,0
351,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.6785063612042,0
352,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.84048413706478,0
353,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,-2.89885057869833,0,0,2.56423495686613,-2.79833393264562
354,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.55710682831705,0
355,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,-2.90485478995834,2.78635301953182,0
356,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.68506517016795,0
357,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.85324098088313,0
358,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.62014127965085,0
359,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.64925070595928,0
360,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.54344150342513,0
361,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,-2.85368535039015,0,2.76788837241475,-2.77261440444272
362,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.79518325976096,0
363,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.59925422270317,0
364,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.99375448748469,0
365,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.59390263434034,0
366,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.66371983196586,0
367,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.9583255512407,0
368,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.98362557636574,0
369,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.61583705723751,0
370,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.58297746523749,0
371,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.87770635355264,0
372,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.7739183929516,2.98415406723507,0
373,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.85117076418828,0
374,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,-2.57077543914784,2.90442197956145,0
375,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.90429000160657,0
376,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.63395100249909,0
377,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.84111810592003,0
378,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.65374720317777,0
379,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.53967515868135,0
380,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.74496896017808,0
381,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,-2.80614330829121,0,2.89464056002907,0
382,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.95183700649068,0
383,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.7209118984174,0
384,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.65137818478979,0
385,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.90633122529835,0
386,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,2.50234106834978,0,0,2.89228278188966,0
387,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.67255623079836,0
388,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.91596149734687,-2.65994030726142
389,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.81581843749154,0
390,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.66680750378873,0
391,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,2.54353228956461,0,0,2.93312682234682,0
392,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.65870544023346,0
393,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.77118592639454,0
394,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.66178800875787,0
395,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.84240294317715,0
396,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.64492352947127,0
397,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.50621426932048,0
398,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.76132115651853,0
399,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.51835513394326,0,2.97408745274879,0
400,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.73100166639779,0
401,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.79626137169544,0,0,2.9948136517778
402,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.81659985985607
403,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.71654204407241
404,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.64884325698949
405,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.57965046586469
406,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.89065141289029
407,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,-2.9268980815541,0,2.94459227391053,0,2.75588285003323
408,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.69997829233762
409,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.96799310180359
410,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.8716978878947
411,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.73087325086817
412,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.54277584294323
413,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.67087239527609
414,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.54196464119013
415,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.79669596510939,0,0,2.58196599863004
416,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,-2.99376515450422,-2.73410709749442,0,0,2.99797183368355
417,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.79477017151657
418,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.50077570532449
419,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.8549081342062
420,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.7233872092329
421,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.84491982636973
422,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.57533479097765
423,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.81336814572569
424,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.80336891172919,2.7068299081875
425,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.5403377773473,0,2.77893566107377
426,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.80384538008366,0,2.72197993856389
427,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.97170670237392
428,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.94377932872158
429,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.72518258157652,2.97229279566091
430,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.96233220549766
431,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.99818715616129
432,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,-2.91108339524362,0,0,2.56765077495947
433,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.75250191881787
434,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.67557081521954,0,2.87322614935692
435,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.87187841662671
436,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.83581314631738
437,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.5455105016008
438,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.63824694766663
439,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.79151028580964
440,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.88125734496862
441,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.60130785382353,0,0,2.87351866450626
442,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.82735618855804
443,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.78182575921528
444,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.97300546732731
445,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.88480921916198
446,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.61180985940155
447,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,2.53239439264871,0,0,0,2.68287518469151
448,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,-2.7409731055377,0,0,2.54784672800452
449,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.52901554631535
450,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.79847310332116
451,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.86395340517629
452,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,-2.52706496673636,0,2.52342200546991
453,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,-2.91755786293652,0,2.57994287600741
454,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.91839165228885,2.50938944192603
455,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,-2.8213545626495,0,0,0,2.73041129915509
456,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.62265065568499
457,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.90491956274491,2.97913371340837
458,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.98556751792785
459,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.82261943013873
460,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.65711764863227
461,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.79429358849302
462,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.87020887329709,0,0,2.73594805551693
463,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.70680998079479
464,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,2.92912765126675,0,0,0,2.93954642431345
465,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.69599191099405
466,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.92441341350786
467,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.90426482877228
468,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.88144255336374
469,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.81370971526485
470,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.61202699248679,0,2.71437491418328
471,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.94425892841537
472,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.60759288363624
473,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.80965369509067
474,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.6772457031766
475,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.51935684680939
476,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.81218117545359
477,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.52741881762631
478,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,-2.72187919344287,2.88022898486815
479,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,-2.67699807614554,0,2.99854553292971
480,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.5106290364638
481,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.90947446692735
482,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.91767739562783
483,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.52335946424864
484,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.94280593574513
485,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.71739382331725
486,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.56804188503884
487,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.88744008587673
488,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,-2.95927206124179,2.53756287437864
489,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.76848845649511
490,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.64851139113307
491,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.89546560903545,0,0,2.901623872458
492,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.8661415099632
493,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.62344933499116
494,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.7223121955758
495,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.85070668580011,0,2.83422814193182
496,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,-2.73104589642026,2.68263011891395
497,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.58869459573179
498,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.51172555866651
499,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.92167352186516
500,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,-2.66373039293103,0,2.65347567992285
