"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
203,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.70299391914159,0,0,0,0,0,0,0,0,0
204,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.73886183986906,0,0,0,0,0,0,0,0,0
205,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.89588538790122,0,0,0,0,0,0,0,0,0
206,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.52029233484063,0,0,0,0,0,0,0,0,0
207,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.78022992378101,-2.75998160173185,0,2.72336822887883,0,0,0,0,0,0
208,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.87605139520019,0,0,0,0,0,0,0,0,0
209,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.96766620466951,0,0,0,0,0,0,0,0,0
210,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.60665425332263,0,0,0,0,0,0,0,0,2.55729714408517
211,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.89237174903974,0,0,0,0,0,0,0,0,0
212,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.96052118972875,0,0,0,0,0,0,0,0
213,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.70294923929032,0,0,0,0,0,0,0,0
214,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.91768274805509,0,0,0,0,0,0,0,0
215,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,-2.71897239470854,2.77087388711516,0,0,0,0,0,0,0,0
216,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.50548270717263,0,0,0,0,0,0,0,0
217,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.54367854737211,0,0,0,-2.77404497365933,0,0,0,0
218,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.50694836222101,0,0,0,0,0,0,0,0
219,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.73650650540367,0,0,0,0,0,0,0,0
220,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.93436104431748,0,0,0,0,0,2.57385385246016,0,0
221,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.63064867327921,0,0,0,0,0,0,0,0
222,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.77181234932505,0,0,0,0,0,0,0,0
223,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.799699584255,0,0,0,0,0,0,0,0
224,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.62395674327854,0,-2.92422264697962,0,0,2.7763916811673,-2.81549950491171,0,0
225,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.65240968554281,0,2.74618091539014,0,0,0,0,0,2.50920927734114
226,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.82968231115956,0,0,0,0,0,0,0,0
227,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.72478248900734,0,0,0,0,2.71817478456069,0,0,0
228,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.70939882542007,0,0,0,0,0,0,0,0
229,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.69840430316981,0,0,0,0,0,0,0,0
230,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.90787276939955,0,0,0,0,0,0,0,0
231,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.52146708720829,0,0,0,0,-2.97932553396095,0,0,0
232,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.97583438246511,0,0,0,0,0,0,0,-2.56290109804831
233,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,-2.93003314093221,2.74042136734352,0,0,0,-2.66390313860029,0,0,0,0
234,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.9665251908591,0,0,-2.75300236151088,-2.94945414573886,0,0,0,0
235,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.71357206127141,0,0,0,0,-2.62919639609754,0,0,0
236,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.55070680542849,0,0,0,0,0,0,0,0
237,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.65744893823285,2.71915166242979,0,0,0,0,0,0,0,0
238,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.71809599350672,0,0,0,0,0,0,0,0
239,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.62069342494942,-2.86830097367056,0,0,0,0,0,0,2.50113587745
240,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.56719902378973,0,0,0,0,2.80181902542245,0,0,0
241,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.82619269401766,0,0,0,0,0,0,0,0
242,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.63837252964731,0,0,0,0,0,0,0,0
243,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.52590839879122,0,0,0,0,0,0,0,0
244,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.74756162019912,0,0,0,0,0,0,0,0
245,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.53727902646642,0,0,0,0,-2.74659223749768,0,0,0
246,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.90679986064788,0,2.50786935782526,0,0,0,0,0,0
247,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.74799236794934,0,0,0,0,0,0,0,0
248,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.71083706105128,0,0,0,0,0,0,0,0
249,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.7164560862584,0,0,0,0,0,0,0,2.86543282482307
250,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.77567979076412,0,0,0,0,0,0,0,0
251,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.66673583094962,0,0,0,0,0,0,0,0
252,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.86871070356574,0,0,0,0,0,0,0,2.90830264159013
253,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.54269388201647,0,0,-2.88108402315993,0,0,0,0,0
254,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.8703628903022,0,0,0,0,0,0,0,0
255,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.81709726713598,2.82563204714097,0,0,0,0,0,-2.78735870600212,0,0
256,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.65769562660716,2.97998287214432,0,0,0,0,0,0,0
257,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.65371794218663,2.86994967178907,0,0,0,0,0,0,0,0
258,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.93335138435941,0,0,0,0,0,0,0,0
259,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.90846221230458,0,0,0,0,0,0,0,0
260,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.80425285466481,0,0,0,-2.83982098894194,2.81979660585057,0,0,0
261,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.9718865348259,0,0,0,0,0,0,0,0
262,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.98260206310079,0,2.52877739467658,0,0,0,0,0,0
263,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.8183734837221,0,0,0,0,0,2.82953073270619,0,0
264,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.79002987744752,0,-2.82674061646685,0,0,0,0,0,0
265,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.85963234642986,-2.72803084249608,0,0,0,0,0,0,0
266,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.90624251507688,0,0,0,0,0,0,0,0
267,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.50217097566929,-2.7222544210963,0,-2.63880630431231,0,0,-2.91922542278189,0,0
268,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.85472229134757,0,0,0,0,0,0,0,0
269,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,-2.51284426543862,2.5519796537701,0,0,2.94026014301926,0,0,0,0,2.76413841405883
270,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,-2.86690266127698,2.95888477563858,0,0,0,0,0,0,0,0
271,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.98347587860189,0,-2.73216605558991,0,0,0,0,0,-2.54785709246062
272,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.941119122901,0,0,0,0,0,0,2.71687992580701,0
273,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.94221457536332,0,0,0,0,0,0,0,0
274,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.67049293278251,0,0,0,0,0,0,0,0
275,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.99520978087094,0,0,0,0,0,0,0,0
276,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.52487054164521,0,0,0,0,0,0,0,0
277,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.65999592188746,0,0,0,-2.86031644628383,0,0,2.73590466694441,0
278,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.78641624434385,-2.66227378475014,0,0,0,0,0,0,0
279,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.9541479620384,0,0,0,0,0,0,0,0
280,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.65779565123376,0,0,0,0,0,0,2.89455993357114,0
281,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.50122321769595,2.62453125580214,0,0,0,0,0,0,0,0
282,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.52837288670707,0,0,0,-2.86310882424004,0,0,0,0
283,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.85793871735223,0,0,0,0,0,0,0,0
284,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.70790195814334,0,0,0,0,0,0,0,0
285,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.52792786736973,0,0,0,0,0,0,0,0
286,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.56161510490347,0,0,0,0,0,0,2.64722019538749,0
287,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.7931779861683,0,0,0,0,0,0,0,0
288,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.70366169104818,0,2.67445984191727,0,0,0,0,0,0
289,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.96966633782722,0,0,0,0,0,0,-2.56505021115299,0
290,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.83575486112386,0,0,0,0,0,0,0,0
291,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.89322210277896,0,0,0,0,0,0,0,0
292,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,-2.63135170156602,2.93758945108857,0,0,0,0,0,0,0,0
293,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.97349559259601,2.76034422661178,0,0,0,0,0,0,0,0
294,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.54810986691155,0,0,0,0,2.95237590942997,2.61231081851292,-2.63308338995557,0
295,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.91337679803837,0,0,0,0,0,0,0,0
296,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.93867093487643,0,0,0,0,0,0,0,0
297,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.68019102083053,0,0,0,0,0,0,0,0
298,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.59348159201909,0,2.76605056715198,0,0,0,0,0,0
299,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.6411836897023,0,0,0,0,0,0,0,0
300,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.99379196122754,0,0,0,0,-2.66661326773465,0,0,0
301,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.95050467050169,0,0,0,2.7197330450872,0,0,0
302,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.67546342080459,0,0,0,0,0,0,0
303,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.69508841179777,0,0,0,0,0,0,0
304,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.62125524738804,0,0,0,0,0,0,0
305,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.60272584692575,0,0,-2.78326318867039,0,0,0,0
306,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.91944346542004,0,0,0,0,0,0,0
307,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.63656490447465,0,0,0,0,0,-2.76075486710761,0
308,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.57515944773331,0,0,0,0,0,0,0
309,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.80930965521839,0,0,0,0,0,0,0
310,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.99319567275234,0,0,0,0,0,0,0
311,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.83979200711474,0,0,0,0,0,0,0
312,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.51560597284697,2.83746012020856,0,0,0,0,0,0
313,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.89872583316173,0,0,0,0,0,0,0
314,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.99518625775818,2.94116483395919,0,0,0,0,0,0,0
315,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.65185812767595,0,0,-2.8772525904933,0,0,0,0
316,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.96427719003987,0,2.97944214765448,0,0,0,0,0
317,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.60914156702347,0,0,0,0,-2.92563692526892,0,0
318,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.68523779173847,0,0,0,2.58793392288499,0,0,0
319,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.89955801691394,0,0,0,0,0,0,0
320,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.55144195130561,0,0,0,0,0,0,0
321,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.56436285877135,0,0,0,-2.90382473287173,0,0,0
322,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.5559795073932,2.74129055149388,0,0,0,0,0,0,0
323,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.7174468904268,0,0,0,0,0,0,0
324,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.63159821054433,0,0,0,0,0,0,0
325,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.97641771379858,0,-2.63082721014507,0,0,0,0,0
326,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.84425239916891,2.74764067609794,0,0,0,0,0,0,0
327,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.59968811261933,0,0,0,0,0,0,0
328,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.69486110063735,0,0,2.9905948236119,2.73845815262757,2.85313473735005,0,0
329,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.95628063858021,0,0,0,0,0,0,0
330,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.55591246369295,0,0,0,0,-2.82842171099037,0,0
331,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.98043226066511,0,0,0,0,0,0,0
332,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.8538793757325,0,0,0,2.63110699318349,0,0,0
333,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.73322284338064,0,0,0,0,0,0,2.51994414965156
334,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.65569237724412,0,2.9274270090973,0,0,0,0,0
335,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.97018880280666,0,0,0,0,0,0,0
336,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.92014142661355,0,0,0,0,0,0,0
337,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.52265098504722,0,0,0,0,0,0,0
338,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.7295169220306,0,0,0,0,0,0,0
339,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.95795550488401,0,0,0,0,0,0,0
340,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.83698494569398,0,0,0,0,0,0,0
341,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.52079167577904,0,0,0,0,0,0,0
342,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.58580851613078,0,0,0,0,0,0,0
343,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.72049586859066,0,0,0,0,0,0,0
344,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.92357773357071,0,0,0,0,0,0,0
345,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.54497453442309,0,-2.51632579276338,2.56039084354416,0,0,0,0
346,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.6426581350388,0,0,0,0,0,0,0
347,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.83380120317452,0,0,0,0,0,0,0
348,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.69183185009751,0,0,0,0,0,0,0
349,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.67606295575388,0,0,0,0,0,0,0
350,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.72795847244561,0,0,0,0,0,0,0
351,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.54596087278333,0,0,0,0,0,0,0
352,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.8202362486627,0,0,2.78870249353349,-2.61039585724939,0,0,0
353,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,-2.66309198387899,2.58315266319551,0,0,0,0,0,0,0
354,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.94598274701275,0,0,0,0,0,0
355,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.82802371075377,0,0,0,0,0,2.89279052452184
356,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.95962342154235,0,0,0,0,0,0
357,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.94983045349363,2.51217910158448,0,0,0,0,0
358,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.83231835765764,0,2.73667255160399,0,-2.95673020253889,0,0
359,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.75473427469842,0,0,0,0,0,0
360,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.86587373982184,0,0,0,0,0,0
361,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.98272655508481,0,0,0,0,0,0
362,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.66466550831683,2.77435246948153,0,0,-2.95334053435363,0,0,0
363,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.69407134864014,0,0,0,0,-2.83947331109084,0
364,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.60884611296933,0,0,0,0,0,0
365,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.87502072460484,0,0,0,0,0,-2.82188128365669
366,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.66015446162783,0,0,0,0,0,0
367,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.84128990827594,0,0,2.873316581361,0,0,0
368,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,-2.7747162260348,0,0,2.69646261015441,0,0,0,0,0,0
369,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.68251304363366,0,2.67935242317617,0,2.66556026961189,0,0
370,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,-2.67148084880318,2.77911401644815,0,0,0,0,0,-2.76917043142021
371,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.77357330161612,2.6360369931208,0,0,0,0,0
372,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.98021738242824,0,0,-2.55683595337905,0,0,0
373,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.7506294392515,0,0,0,0,0,0
374,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.96211195655633,0,0,0,0,0,0
375,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.97452303359751,0,0,0,0,2.9731512949802,0
376,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,-2.50511147349607,0,2.8500522832619,0,0,0,0,0,0
377,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,-2.94371300900821,0,2.74758005246986,0,0,0,0,0,0
378,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.52801211283077,0,0,0,0,0,0
379,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.94711394282058,0,0,2.58102525223512,0,0,0,0,0,0
380,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.91975496662781,0,0,2.98244101519231,0,0,0
381,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.93935454462189,0,0,2.55769182287622,0,0,0,0,0,0
382,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.54855752817821,0,2.70286083000246,2.77513526857365,0,0,0,0,0
383,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.54763218702283,-2.50550479302183,0,0,0,0,0
384,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.7475368399173,0,2.73259770835284,0,0,0,0
385,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.53149083256721,0,0,0,0,0,0
386,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.98900894494727,0,0,0,0,0,0
387,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.66248833376449,0,0,0,0,0,0
388,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.88856938562822,0,0,0,0,0,0
389,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,2.69710840354674,0,2.51401867112145,2.63530457392335,0,0,0,0,0,0
390,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.50861904397607,0,0,0,0,0,0
391,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.76050398743246,0,2.98036546795629,0,0,2.72871767205652,0,0
392,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.94739250210114,2.66149702994153,0,-2.85680565203074,0,0,0
393,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.88076263107359,0,2.62482116080355,0,0,0,0,0
394,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.91102076217066,0,0,-2.60571326350328,2.9519236421911,0
395,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.72380020457786,0,0,0,0,0
396,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.80892399745062,0,0,0,0,0
397,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.76893943175673,0,0,0,0,0
398,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,-2.85926520894282,0,0,0,2.86970857949927,0,0,0,0,0
399,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.72341044759378,0,0,0,0,0
400,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.91236598428804,0,0,0,0,0
401,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.89508382871281,0,0,0,0,0
402,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.54251989186741,0,0,0,0,0
403,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.56901948805898,0,0,0,0,0
404,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.962999364594,0,0,0,0,0
405,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.840693141683,0,0,0,0,0
406,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.72899580048397,0,0,0,0,0
