"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5"
243,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,1.72404940205161,1.27104744222015,0,0
244,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.32327526225708,0,0
245,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.67393746855669,1.52791239588987,0
246,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.26224712945987,0,0
247,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.74103412230033,0,0
248,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.30936396541074,0,0
249,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.27842723310459,0,0
250,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.70374249771703,0,0
251,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.55122254684102,0,-1.59546566614881
252,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.44527163170278,0,1.61069774627686
253,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.620528347441,0,0
254,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.46406369330361,0,0
255,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.26386646018364,0,0
256,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.51518059393857,0,0
257,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.68856276583392,0,0
258,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.5441454773536,1.28277241392061,0
259,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.51891566929407,0,0
260,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.55128248699475,0,0
261,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.46900328039192,0,0
262,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.37078448466491,-1.31320237391628,-1.64960912952665
263,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.43063898466062,0,0
264,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,-1.42221357265953,1.67516681703273,0,0
265,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.40051127132028,0,0
266,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.57603879936505,0,0
267,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.54272837168537,0,0
268,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.52693700208329,0,0
269,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.41839316021651,0,0
270,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.48454612959176,0,0
271,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.36471241398249,0,0
272,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.74502439273056,0,0
273,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.30227132642176,0,0
274,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.68848278478254,0,0
275,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.61880628927611,0,0
276,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.36422083969228,0,0
277,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.71970174240414,0,0
278,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.50187990569975,0,0
279,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.45676837849896,0,1.7386982543394,0,0
280,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.29023692919873,0,0
281,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.48938555340283,0,0
282,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.58038168784697,0,1.69856679975055,0,0
283,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.72477824299131,0,0
284,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.6100228902651,0,0
285,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.42233367951121,1.41980376187712,0
286,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.60877265781164,0,0
287,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.6888826971408,-1.67763017117977,0
288,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.59833982726559,0,0
289,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.6342989730183,0,0
290,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.33087540545966,0,0
291,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.41271607531235,0,1.63164725678507,0,0
292,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.62650197464973,0,1.45751466276124,0,0
293,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.32413960702252,0,1.62804990704171
294,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.49847742309794,0,0
295,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.6908382056281,0,0
296,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.43758202018216,0,0
297,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.3788233762607,0,0
298,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,-1.36146305885632,-1.47715840500314,1.67565171991009,0,0
299,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.46376646438148,-1.43730889761355,0
300,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.57932196301408,0,0
301,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.54557224793825,0
302,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,-1.38920093467459,0,0,1.44974859221838,0
303,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.68623931426555,0
304,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,-1.41845769411884,1.28645116917323,0
305,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.2923198682256,0
306,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.66002777067479,0
307,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,-1.59017639025114,0,1.46361456916202,0
308,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.28314842341933,0
309,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,-1.42082432552706,0,0,1.678896950325,0
310,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.41046509833541,-1.62077006138861
311,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.65048548544291,0
312,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.73438804398756,0
313,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.36430282227229,0
314,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.61383120238315,0
315,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.36478760105092,0
316,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.63089395128191,0
317,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.57546543749049,0
318,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.51896293926984,0
319,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.50926861306652,1.27331074886024
320,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.43914259702433,0,0,1.66424141591415,-1.50982557586394
321,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.60577771707904,0
322,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,-1.30889876210131,0,-1.31519325159024,1.27435819257516,0
323,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.63466999761295,0
324,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,-1.60476900532376,1.38849745946936,0
325,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.33623604523018,0
326,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.50431566720363,0
327,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.73399424774107,0
328,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.35049553378485,0
329,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.27094839711208,0
330,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.53949880809523,0
331,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.69148563453928,0
332,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.44561286747921,0
333,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.33708484959789,0
334,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.46886361727957,0
335,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.58036723942496,0
336,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.39376179338433,-1.66060525737703
337,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.25523871940095,-1.41098937287461
338,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.42532377364114,0
339,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,1.30361317237839,0,1.54962533211801,0
340,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.35243408498354,0
341,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.4407217472326,0
342,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.32833871489856,0
343,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.62488292902708,0
344,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.63377491827123,0
345,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.46384051593486,0
346,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.3427219594596,0
347,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.31401316577103,0
348,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.29270444146823,0
349,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.70376545737963,1.59290157922078,0
350,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.30939672933891,0
351,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.73232958302833,1.49406181764789
352,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.66061652556527,0
353,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.5502941935556,0
354,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.53670851804782,0
355,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.53800633724313,0
356,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.28222545585595,0
357,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.48199963162187,0
358,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.4611542634666,1.46509117644746,0
359,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,-1.35171186365187,1.6998197697103,0
360,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.37559792073444,0
361,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.43880757503211,0
362,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.43327670940198,0
363,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.44872444972862,0
364,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.69391432078555,0
365,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.61204696341883,0
366,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.7067524966551,0
367,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.66557431942783,0
368,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.34345238178503,0
369,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.50993527041283,1.71456342912279,0
370,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.55675492214505,0
371,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.56649917038158,0
372,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.68769369914662,0
373,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.25383024651092,0
374,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.60631348064635,0
375,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.3116930522956,0
376,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.58448121487163,1.54590967914555,0
377,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.69967320444994,0
378,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.67576855584048,0
379,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.32680750731379,0
380,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.27233738894574,0
381,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.51218957721721,0
382,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,-1.69880500924774,0,1.54553223517723,0
383,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.47739495383576,0
384,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.51213362812996,0
385,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.40391799446661,0
386,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.52885715756565,0,0,1.45369814813603,0
387,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.26276489894371,0
388,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.40663314354606,0
389,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.64965693897102,0
390,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.68562181456946,0
391,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.62072040094063,0
392,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.50239985727239,0,0,1.46352617209777,0
393,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.60455472243484,0
394,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.68398509069812,0
395,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.63156259304378,0
396,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,-1.46789578488097,1.446815475123,0
397,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.42147352034226,0
398,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.50503086124081,0
399,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.25111687392928,-1.2897632131353
400,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.57916238042526,0
401,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.748703199788
402,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.6252649150556
403,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,-1.31799116439652,0,0,0,1.45364708686247
404,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,-1.64756842900533,0,0,1.25972321198788,1.41837582341395
405,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.50712975626811
406,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.58725666697137
407,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.32228402758483
408,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,-1.25774413428735,0,0,1.69524119072594
409,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.66906763182487
410,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.29110765340738
411,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,-1.6006848240504,0,0,0,1.30550267966464
412,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.60725019953679
413,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.26812250271905,0,1.55707960540894
414,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.71816153381951
415,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.39451770682354,0,0,0,1.3305391453905
416,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.59451804275159
417,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.39805081987288
418,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.64293538557831
419,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,-1.61844569665845,0,0,0,1.29206449864432
420,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,-1.34087226027623,0,0,1.72179238358513,1.57944140478503
421,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.43252771580592,1.30714000784792
422,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.3712792248698
423,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.73390503390692
424,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,-1.46066852204967,0,0,0,1.60561136167962
425,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.28904355957638
426,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.60628482524771
427,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.53369254909921
428,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.4127302543493
429,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,1.38762816123199,0,0,1.7254704736406
430,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.36256698344368
431,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.64877967524808
432,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.52883540547919
433,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,-1.46389311843086,0,1.46125979011413
434,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.74264527647756
435,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.38326199410949
436,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.43007783719804,0,1.38309944747016
437,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.59115203248803
438,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,1.45539605675731,0,0,1.7298972629942
439,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.53185695689172
440,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.64558438980021
441,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.5322849546792
442,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,-1.58438712242059,0,1.67748488287907
443,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.70422438485548,0,1.74895010236651
444,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.64192957663909
445,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.31032534583937
446,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.70979307417292
447,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,-1.64371008006856,0,0,1.6505901676137
448,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.48025899089407
449,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,-1.70640204695519,0,0,1.29903426149394
450,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,-1.5317054571351,0,1.32842359284405
451,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.69552016980015
452,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.54726831207518
453,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.65176897449419
454,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.37738649593666
455,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.33663467271253
456,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.60763823508751
457,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,1.50202194938902,0,1.30790532636456
458,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.45151648379397
459,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.73815033619758
460,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,1.30053206416778,1.63401764340233
461,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.70259461971,0,0,0,1.7419346109964
462,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,1.70262545731384,0,0,1.27021245856304
463,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.71701696130913
464,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.39747531840112
465,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,-1.46452343603596,0,0,0,1.3823734303005
466,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.49484049947932
467,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.60794437187724
468,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.69668253790587
469,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.41840377869084
470,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,-1.59984408318996,0,0,0,1.28208774805535
471,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,1.60767890932038,0,0,1.36682509444654
472,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,-1.25303656444885,1.25753472209908
473,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.6027387852082
474,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.54320045281202
475,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,-1.28238483041059,0,1.27177281817421
476,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.69893656484783
477,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,-1.27494577749167,1.33160220948048
478,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.61562702129595
479,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.63987638405524
480,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,-1.33500986977015,0,0,0,1.47632327710744
481,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.71750222460832
482,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.62685165752191
483,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.53326847183052
484,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,0,1.74815205880441
485,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,0,0,0,-1.7210134047782,1.66536225797608
