"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5"
249,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,2.78550552832894,0,0,0,0
250,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,2.87072900682688,0,0,0,2.94743517506868
251,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,2.84644059662241,-2.95462335972115,0,0,0
252,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,2.52728629671037,0,0,-2.92856779054273,0
253,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.89194874709938,0,0,0
254,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.89885815721937,0,0,0
255,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.69411016220693,0,0,0
256,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.87980795872863,0,0,0
257,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.73445126530714,0,0,0
258,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.73241503536701,0,0,0
259,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.84519989334513,0,0,0
260,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.82736276148353,2.87685424892697,0,0
261,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.63478306634352,0,0,0
262,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.53562898619566,2.55744222609792,0,0
263,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.77646132512018,0,2.5105739912251,0
264,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.99017085833475,-2.87194749549963,0,0
265,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.65951066440903,-2.76630220783409,0,0
266,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.55308414075989,0,0,0
267,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.7414563318016,0,2.51606990850996,0
268,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.69681267021224,0,0,0
269,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.87913577933796,0,-2.83016734209377,-2.8397534933174
270,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.84494583914056,0,0,0
271,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.77094993984792,0,0,0
272,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.91039410978556,0,0,0
273,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.97358142014127,0,0,0
274,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.93335273605771,0,0,0
275,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.99972065503243,0,2.99693714489695,0
276,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.86357015569229,0,0,0
277,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.95188014407177,0,0,0
278,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.88730242161546,0,0,0
279,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.76141398423351,0,2.65363569802139,0
280,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.63709158974234,0,0,0
281,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.71289284992963,0,0,0
282,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.84407425392419,0,0,0
283,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.51885051617865,0,0,0
284,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.67079534311779,0,0,0
285,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.99292284320109,0,0,0
286,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.53283844375983,0,0,0
287,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.96484924224205,-2.53571028879378,0,0
288,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.59446352475788,0,0,0
289,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.53950892819557,0,0,2.63456526759546
290,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.66658846405335,0,0,0
291,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.91208933410235,2.60157703096047,0,0
292,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.60244637390133,0,0,0
293,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.92278327094391,0,0,0
294,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.7263885877328,0,0,0
295,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.53994200017769,0,0,0
296,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.584604010568,2.82899962784722,-2.5304794361582,-2.51263706211466
297,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.66626794170588,0,0,0
298,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.6779763714876,0,0,2.69135416101199
299,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.51175217784476,0,0,0
300,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.98968914116267,0,0,0
301,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.51602073456161,0,0,2.78122876293492
302,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.70217195700388,2.63078457629308,0,2.84949370694812
303,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.7172968237428,0,0,0
304,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.83046671643388,0,0,2.66945413232315
305,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.800331583363,0,0,0
306,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.97475117701106,0,0,0
307,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.70927080337424,0,0,0
308,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.58122697740328,0,0,-2.5358593283454
309,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.9544260968687,0,0,0
310,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.95269029960036,0,-2.61811098398175,0
311,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.75492493784986,-2.58905464038253,0,0
312,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.67584372276906,0,0,2.96754037507344
313,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.86183835798874,2.6569996009348,0,0
314,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.82895655196626,0,0,0
315,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.91622653289232,0,0,0
316,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.55529754643794,0,0,0
317,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.76539936009794,0,0,0
318,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.54389275424182,0,0,0
319,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.87692347797565,0,0,0
320,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.99672115594149,0,0,0
321,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.60638345312327,0,0,0
322,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.79200655745808,0,0,0
323,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.57164509547874,0,0,0
324,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.94922030169982,0,0,0
325,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.97041345003527,0,0,0
326,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.71312372398097,-2.88273146504071,0,0
327,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.54884712863714,0,0,0
328,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.61579239123967,0,0,0
329,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.53513613832183,0,0,0
330,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.73985689529218,-2.6679241345264,0,0
331,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.70146097545512,0,0,0
332,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.7292614011094,0,0,0
333,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.6593341542175,0,0,0
334,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.99082185176667,0,0,0
335,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.77358118852135,0,0,0
336,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.68067600345239,0,0,0
337,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.69988440605812,0,0,0
338,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.76107834943105,0,0,0
339,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.86572104285005,0,0,0
340,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.63819577300455,0,0,0
341,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,2.5424858124461,2.7735351867741,-2.61451611551456,-2.77996552037075,0
342,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.70595156215131,0,0,0
343,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.66202179878019,0,0,2.75525213952642
344,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.60198066744488,0,0,0
345,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.63029883720446,2.8610444390215,0,0
346,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.69134142145049,0,0,0
347,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.94851041026413,0,0,0
348,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.55701562517788,0,0,-2.57415118650533
349,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.57944434101228,0,0,-2.97417733026668
350,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.52416340319905,0,-2.76753146399278,0
351,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.74700049147941,0,0,0
352,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.7691203688737,0,0,0
353,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,2.88547848002054,2.96358544181567,0,0,0
354,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.62207961711101,0,0,0
355,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.52737962803803,0,0,0
356,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.5449478313094,0,0,0
357,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.85061162535567,0,0,0
358,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.8005479722051,0,0,0
359,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.51261804101523,0,0
360,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.71774375461973,0,0
361,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.98344011965673,0,0
362,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.64721319836099,0,0
363,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.64963583333883,0,0
364,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,2.70955972047523,0,2.88100799545646,0,0
365,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.8475543523673,0,0
366,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.85536568099633,0,0
367,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.67459194303956,0,0
368,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.60527943179477,0,0
369,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.88646882702596,0,-2.68771198065951
370,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.59820951649453,0,0
371,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.91506725701038,0,0
372,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.76357588032261,0,0
373,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.78861929220147,2.53295386000536,0
374,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.5848956333939,2.78012785525061,0,0
375,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.61936529376544,0,0
376,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.86029273027088,0,0
377,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.82116886950098,0,0
378,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,2.72100304532796,0,2.93573410168756,0,0
379,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.95677657984197,0,0
380,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.66326132020913,0,0
381,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.57528770982753,0,0
382,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.79419911035802,0,0
383,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.63679099129513,0,0
384,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.98896508710459,0,0
385,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.68889313726686,0,0
386,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.75117620942183,2.55914142308757,0
387,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.51810428674798,0,0
388,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.96583522786386,0,0
389,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,-2.97880050039385,2.70885572279803,0,0
390,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.67550543847028,2.50083191448357,0,0
391,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.76128753612284,0,0
392,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.95963443454821,0,0
393,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.56788055796642,-2.69134724175092,0
394,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.76944252313115,0,0
395,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.60083098965697,0,2.71478272019885
396,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.99805685563479,0,0
397,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.9510246248683,0,0
398,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.97102182160597,0,0
399,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.7268340436276,-2.61206016747747,0
400,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.62185712577775,0,0
401,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.93155365204439,0,0
402,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.56740246945992,0,0
403,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.52665979613084,0,2.54607001238037
404,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,2.55428199016023,2.68945240497123,2.84149006579537,0,0
405,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.83722859667614,-2.85038797766902,0
406,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.51136293821037,0,0
407,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,-2.61737281270325,0,2.66914208768867,0,0
408,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.67683939344715,0,0
409,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,-2.58238318678923,0,2.68114013492595,0,0
410,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.55940858135,0,0
411,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.50848057086114,0,-2.55835290078539
412,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.88106585119385,0,0
413,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.6154384635156,0,0
414,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,-2.68009380192962,0,2.71032676659524,0,0
415,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.66512574488297,0,0
416,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.77382545068394,0,0
417,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.7146755218273,0,0
418,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.73675112880301,0,0
419,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,2.71967392694205,0,2.64346723572817,0,0
420,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.66615869954694,0,0
421,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.68473878095392,0,0
422,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.58484799938742,2.55028052057605,0,0
423,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.64099561434705,0
424,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.79814448778052,0
425,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.92528006853536,0
426,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.54640545207076,0
427,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.86610851937439,0
428,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.84643221693113,0
429,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.74757243320346,0
430,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.68192226754036,0
431,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.84900806471705,0
432,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.62358301691711,0
433,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,-2.80098901735619,2.63424725434743,0
434,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.53278463194147,0
435,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,-2.81944432435557,2.62246037437581,0
436,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.644632206182,0
437,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.98767563130241,0
438,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.57776080269832,0
439,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.90264324715827,0
440,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.73119055200368,0
441,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.82106588536408,-2.96183540835045
442,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,-2.67934072623029,2.71991745964624,-2.56306456844322
443,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.64637356635649,0
444,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.71417020552326,0
445,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.62446539907251,0
446,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.78186559106689,0
447,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.8364466696512,0
448,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.70288124377839,0
449,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.5802064902382,0
450,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.73884149466176,0
451,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.91836963058449,0
452,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.61388009425718,0
453,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.53180930716917,0
454,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.60277500329539,0
455,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.75810756185092,0
456,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.98684053355828,0
457,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.96755777334329,0
458,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,2.89365296671167,0,0,2.91715928213671,0
459,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.69120144227054,0
460,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.55345219583251,0
461,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.97205735812895,0
462,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.52886927919462,0
463,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.5455357322935,-2.91931701055728
464,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.50801618536934,0
465,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.70418302481994,-2.96837198827416
466,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,2.64865244051907,0,0,2.50231120036915,0
467,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,-2.52198067284189,0,2.73662352166139
468,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.82447200326715
469,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,2.72563895373605,0,0,0,2.62474145216402
470,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.73932713537943
471,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.80061224929523
472,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.96727232146077
473,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.87328278040513
474,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.64626540557947
475,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.89468834293075
476,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,2.53146379592363,0,2.92628452053759,0,2.61813767487183
477,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.57999388943426
478,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.9301431105705
479,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,2.98952151148114,2.93994690745603
480,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.7671138664009
481,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,2.92579447454773,0,2.54011059983168
482,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,2.64614428707864,0,0,2.73913078778423
483,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.85763275402132
484,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.69412880833261
485,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,-2.58484143775422,0,0,2.97073282534257
486,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.63031969266012
487,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.89665875560604
488,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.92907714133617
489,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,-2.99257730704267,0,0,0,2.72052480117418
490,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.91712386137806
491,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.73315025691409
492,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.90125941368751
493,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.82804185920395
494,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,0,0,2.800628197263
495,5,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",5,500,0,0,-2.77343594434205,0,2.82674737356137
