"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15"
170,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.65449156274553,0,0,0,0,0,0,0,0,0,2.89407972875051,0,0,0,0
171,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.87964754505083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.53366467426531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.68018779845443,0,0,0,0,0,0,0,0,0,0,2.50487851211801,2.90802948188502,-2.50649999803863,0
174,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.90905581589323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.90391513495706,-2.8412056339439,2.98743923765142,0,0,0,0,0,0,0,0,0,0,0,0
176,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.87738038518,2.6653276066063,2.54165896156337,0,0,0,2.82776705664583,0,0,0,0,0,0,0,0
177,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.97797090001404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.50644318235572,0,2.67924739373848,0,0,0,0,0,0,0,0,0,0,0,0
179,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.96638593229,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56947630783543
180,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.78335129423067,0,0,0,0,0,0,0,0,0,0,0,0,-2.50859386345837,0
181,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.5584880100796,0,0,0,0,0,0,0,0,0,0,-2.84513086685911,0,0,0
182,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.97950457828119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.87879959947895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.51726636034437,-2.63661154604051,0,0,0,0,0,0,2.69558706448879,0,0,0,0,0,0
185,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.71721736108884,0,0,0,0,0,0,-2.92454438935965,0,0,0,0,0,0,0
186,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.61201253184117,0,2.67925518786069,0,0,0,0,0,0,0,0,0,0,0,0
187,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.97301412164234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.55302709236275,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73150027531665
189,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.87851266888902,0,0,0,0,0,0,0,-2.57786397100426,0,0,0,0,0,0
190,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.89790720073506,0,0,0,0,0,2.94353481184226,0,0,0,0,0,0,0,0
191,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.51387979090214,0,2.52783306769561,0,0,0,0,0,0,0,0,0,0,0,-2.93592495878693
192,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.84280746465083,0,0,0,0,2.64233573654201,0,0,0,0,-2.75445371854585,0,0,0,0
193,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.9012351896381,0,2.74017579411156,0,0,0,0,2.80601219122764,0,0,0,0,0,0,0
194,1,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.62521748873405,0,0,0,2.9689925359562,0,0,2.53371024155058,0,0,0,0,0,0,0
195,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.97688248334453,0,0,0,0,0,0,0,-2.71604725369252,0,0,0,0,0
196,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.59289918560535,-2.61928154027555,0,0,0,0,2.70686965936329,0,0,0,0,0,0,0
197,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.65919718926307,0,0,0,0,0,0,0,0,0,0,0,0,0
198,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.68571831542067,0,0,0,0,0,0,2.89001800352708,0,0,0,0,2.67423177498858,0
199,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.57367316703312,0,0,0,0,0,0,0,0,0,0,2.63057170133106,0,0
200,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.74008371739183,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.90632829733659,0,0,0,2.59223691187799,0,0,0,0,0,0,0,0,0
202,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.93244267173577,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.92419525363948,2.71722389361821,0,0,0,0,-2.60496307862923,0,-2.80653527472168,0,0,0,0,0
204,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.62402366311289,0,0,0,0,0,0,0,0,0,0,0,-2.58288072107825,0
205,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.58664399571717,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.59772989409976,0,0,0,0,2.78536564414389,0,0,0,0,0,-2.5772546621738,0,0
207,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.57280752656516,0,0,0,0,2.81490250723436,0,0,-2.71792678127531,0,0,-2.52874161396176,0,0
208,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.8265374971088,0,0,0,0,0,0,0,0,2.9103259393014,0,0,2.5644382010214,0
209,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.76178519008681,0,0,0,0,0,2.69519124738872,0,0,0,0,0,0,0
210,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.83387870655861,0,0,0,0,0,0,0,-2.85323944874108,0,0,0,0,0
211,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.65179603011347,0,0,0,0,0,0,0,0,0,0,-2.75240523053799,0,0
212,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.8598355219001,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.99252379091922,0,0,0,0,0,0,0,0,0,0,0,0,0
214,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.6171784295002,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.91268539871089,0,0,2.88901827693917,0,0,2.86735690489877,0,0,0,0,0,0,0
216,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.58238746714778,2.76642883243039,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.50347058684565,0,0,0,0,0,0,2.87692896311637,0,0,0,0,0,0
218,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.78852514422033,2.53570769203361,-2.51626412582118,0,0,0,0,0,0,0,0,0,0,0
219,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.85721086896956,0,0,0,0,0,-2.51457050617319,-2.93903886782937,0,0,0,0,0,0
220,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.77399649505969,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.58027775329538,0,0,0,0,2.61513742362149,0,0,0,0,0,0,0,0
222,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.86357330612373,0,0,0,0,0,0,0,0,0,0,0,0,0
223,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.94018226547632,0,0,0,0,0,0,0,0,2.80340278043877,0,0,0,0
224,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.55366757127922,0,0,0,0,0,0,0,0,0,0,0,-2.79969795211218,0
225,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.79227522353176,2.92296273703687,0,0,0,0,0,0,0,0,0,0,0,0
226,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,-2.70932443125639,2.5631345390575,0,0,0,0,0,0,0,0,0,-2.60070363711566,0,0,2.62585372163448
227,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.69205189903732,0,0,2.55458018102217,0,0,0,0,0,0,0,0,0,0
228,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.68601125886198,0,0,0,0,0,0,0,0,0,0,-2.84088310506195,0,0
229,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.77381627762225,0,0,0,0,-2.84160856285598,0,2.52223952917848,0,0,0,0,0,0
230,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.66295977798291,0,0,-2.91506363509689,0,0,0,0,0,0,0,-2.71212628216017,0,0
231,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.52266771590803,0,0,0,0,0,0,0,0,0,0,0,0,0
232,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.83135917491745,0,0,0,0,0,0,0,0,0,2.56686380936299,0,0,0
233,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.53793184098322,0,0,2.82533418340608,0,0,0,0,0,0,0,0,0,-2.89375791838393
234,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.58597233484033,0,0,0,0,0,0,0,0,0,0,0,0,0
235,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.69305183948018,0,0,0,0,0,0,0,0,0,0,0,0,0
236,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.62313651642762,0,0,0,0,0,0,0,-2.87487774924375,0,0,0,0,0
237,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.82918853510637,0,0,0,0,0,0,2.93869576777797,0,0,0,0,0,0
238,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.88475927314721,0,0,0,0,0,0,0,0,0,0,0,0,0
239,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.91452994616702,0,0,0,0,0,0,0,0,0,0,0,0,0
240,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.92729107988998,2.95276362751611,0,0,0,0,0,0,0,0,0,0,0,0,0
241,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.67522690689657,0,0,0,0,0,0,-2.80337385181338,0,0,2.92551933391951,0,0,0
242,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.57841880084015,2.87742878496647,0,0,0,0,-2.92205517576076,0,0,0,0,0,0,0
243,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.55061902885791,0,0,0,0,0,0,0,0,0,2.83637911523692,-2.95297551061958,-2.6845943388762,0
244,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.7814543384593,0,0,0,2.8734022511635,0,0,0,0,0,0,0,-2.69489335978869,0
245,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.91757797531318,0,0,0,0,0,0,0,0,2.53909160092007,0,0,0,2.70036078931298
246,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.7903288184898,0,0,0,-2.59467201889493,0,0,0,0,0,0,0,0,0
247,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.63342116645072,0,0,0,0,0,0,0,0,0,0,0,0,0
248,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.96507514861878,2.9384075589478,0,0,0,0,0,0,0,0,0,0,0,0
249,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.73715746111702,0,0,0,0,0,0,0,0,0,0,0,0,0
250,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.898297755979,0,0,0,0,0,0,0,0,0,0,0,0,0
251,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.53056834696326,2.60360847169068,0,0,0,0,2.8977193555329,0,0,-2.75721755251288,0,0,2.95692419400439,0
252,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.94957928918302,0,0,2.68636076140683,0,0,0,0,0,0,0,0,0,0
253,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.83299397141673,0,0,0,0,0,0,0,2.90028616017662,0,0,0,0,0
254,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.68272293999325,0,2.81412557559088,0,0,0,0,0,0,0,0,0,0,0
255,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.70510326488875,0,0,0,0,2.77770537452307,0,0,0,0,0,2.61898998962715,0,0
256,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.56875770748593,-2.89293221093249,0,0,0,0,0,0,0,0,2.79886478756089,0,0,0
257,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.85883834213018,0,0,0,0,0,0,0,0,0,0,0,2.68195029185154,0
258,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.57621732412372,0,-2.95384619955439,0,0,0,2.78437533637043,0,0,0,0,0,0,0
259,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.51304144633468,0,0,0,0,0,0,-2.55358730745502,0,2.82442346797325,0,0,0,0
260,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.87035874149296,0,0,0,0,0,0,0,0,0,0,0,0,0
261,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.68102110130712,0,0,2.98147890670225,0,0,0,0,0,0,0,0,0,0
262,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.95509266399313,0,0,0,0,0,0,0,0,-2.53004880377557,0,0,0,0
263,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.67335171788,0,0,0,0,0,0,0,0,0,0,0,0,0
264,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,-2.88498097029515,2.69802621298004,2.5073259905912,0,0,0,0,0,-2.53238634834997,0,0,0,0,0,0
265,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,-2.92638950422406,2.89890483138151,0,0,0,0,0,0,0,0,0,0,0,0,0
266,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.70388153777458,2.88283385522664,0,0,0,0,0,0,0,0,0,0,0,0
267,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,-2.67554482561536,2.94460847205482,0,0,0,0,0,0,-2.82128324103542,-2.5849452202674,0,0,0,0,0
268,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.51666242745705,0,0,0,0,0,0,-2.50695724051911,0,0,0,0,0,0
269,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.87426918442361,0,2.63817203429062,0,0,0,-2.55885267036501,0,2.74108254292514,2.94201967318077,0,0,0,0
270,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.58265747805126,0,0,0,0,0,0,0,0,0,0,0,0,0
271,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.86540428246371,0,2.50910797715187,0,0,0,0,2.66302679700311,0,0,0,0,0,0
272,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.73116344364826,-2.90959070832469,0,0,0,0,0,0,0,0,0,0,0,0
273,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.71993209281936,0,0,0,0,2.74674396042246,0,0,0,0,0,0,0,0
274,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.99788299412467,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.75246754044201,0,0,0,0,0,0,0,0,0,0,0,0,0
276,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.87869795644656,0,0,0,0,0,0,0,0,0,0,0,0
277,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.71455833059736,0,0,2.99838850554079,0,0,0,0,0,0,0,0,0
278,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.53133262798656,0,0,0,0,0,0,0,0,0,0,0,0
279,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.92869999620598,0,0,0,0,2.58833342790604,0,0,0,0,0,0,0
280,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.50544286787044,0,0,2.59828244603705,0,0,0,0,0,0,0,0,0
281,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.81910127075389,0,0,0,0,0,0,0,0,0,0,0,0
282,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.6137999460334,0,0,0,0,0,0,0,0,-2.77798522112425,0,0,0
283,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.85187591961585,0,0,0,0,0,0,0,0,0,0,0,0
284,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.71107755624689,-2.55533324868884,-2.82478128082585,0,0,0,0,0,0,0,0,0,0
285,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,-2.92772751918528,2.5384732009843,0,0,0,0,0,0,0,-2.85610217053909,0,0,0,0
286,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.54880908562336,0,0,0,0,0,0,0,0,0,0,0,0
287,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.98277541412972,0,0,0,0,0,0,0,0,0,0,0,0
288,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.73262058780529,0,0,0,0,0,0,0,0,0,0,0,0
289,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.90696331963409,0,0,0,0,2.59618925885297,-2.84991490782704,0,0,0,0,0,0
290,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.75964631303214,0,2.74743291945197,0,0,0,0,0,0,0,0,0,-2.93500786786899
291,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.98258929850999,0,0,0,0,0,2.65437649795786,0,0,0,0,0,0
292,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.85822552372701,-2.83250158769079,0,0,0,0,0,0,0,0,0,0,0
293,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.67276193446014,0,0,0,0,0,0,0,0,0,0,0,2.5575441865949
294,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.92123943858314,0,0,0,0,0,0,0,0,0,0,0,0
295,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.87615577899851,0,0,0,0,0,0,0,0,0,0,-2.96545798028819,0
296,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.7978991199052,0,0,0,0,0,0,0,0,0,0,0,0
297,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.50266505172476,0,0,0,0,-2.82879028760362,0,0,0,2.69619349541608,0,-2.69334394694306,0
298,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.89611929643434,0,-2.92623363703024,0,0,0,0,0,-2.93434614292346,-2.78942517400719,0,0,0
299,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.89941018866375,0,0,0,0,0,0,0,0,0,0,0,0
300,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.55815719254315,0,0,0,0,0,0,0,0,0,0,0,0
301,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.88100731838495,0,0,0,0,0,0,-2.54612729384098,0,0,0,0,0
302,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.89011966611724,0,0,0,-2.52842831343878,0,0,0,0,0,0,0,0
303,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.73752784193493,0,0,0,0,0,0,0,-2.83301883866079,0,0,0,0
304,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.64439343253616,0,0,0,0,2.54979519336484,0,0,0,0,0,0,0
305,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.75510841712821,0,0,-2.90422148932703,0,0,0,0,0,0,0,0,0
306,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,-2.59594048815779,0,2.52610083553009,0,0,0,0,0,0,0,0,0,0,0,0
307,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.95147246820852,0,0,0,0,0,0,0,0,0,0,0,0
308,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.55960697063711,0,0,0,0,-2.53076421201695,0,0,0,0,0,0,0
309,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,-2.57105164427776,0,2.6847389935283,0,0,2.72519419796299,0,0,0,0,0,0,-2.87077815749217,0,0
310,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.71919200720731,0,0,0,0,0,0,0,0,0,0,-2.50218508508988,0
311,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.87049343297258,0,0,0,0,0,0,0,0,0,0,0,0
312,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.68861887953244,0,2.93780057772528,0,0,0,0,0,0,0,0,0,0,0,0
313,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.82499937829562,0,0,0,0,0,0,0,0,0,0,0,0
314,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.71594290737994,0,0,0,0,0,0,0,0,0,0,0,0
315,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.76365076669026,0,0,0,0,0,2.9444808580447,0,0,-2.66414349782281,0,0,0
316,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.73442983778659,0,0,0,0,0,0,0,0,0,0,0,0
317,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.86396860762034,0,0,2.99001299845986,0,0,0,0,0,0,0,0,0
318,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.53609001159202,0,0,0,0,0,0,2.70905387389939,0,0,0,0,0
319,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.63845875242259,0,0,0,0,0,0,0,0,0,0,0,0
320,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.90486217278522,0,0,0,0,0,0,0,0,2.98454409686383,0,0,0
321,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.52809714304749,0,0,0,0,0,0,0,0,0,0,0,0
322,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.8264449685812,0,0,0,0,-2.91505768534262,0,0,0,0,0,0,0
323,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.96864295122214,0,0,0,0,0,0,0,0,0,-2.91422325256281,0,0
324,3,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.78287587175146,0,0,0,0,0,0,0,0,0,0,0,0
325,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.92711574432906,0,0,0,0,0,0,0,0,0,0,0
326,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.56876733293757,0,0,0,0,0,0,0,0,0,2.99497920938302,0
327,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,2.62001601129305,0,0,2.81181388604455,0,0,0,0,0,0,0,0,0,0,0
328,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.60389883152675,0,0,0,0,0,0,0,2.62056085432414,0,0,0
329,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.92085851519369,0,0,0,0,0,0,0,0,0,0,0
330,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.5186665977817,0,0,0,0,0,-2.52669330744538,0,0,0,0,2.89943783450872
331,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.80842100677546,0,0,0,0,0,0,0,0,0,0,0
332,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.92663638712838,0,0,0,0,0,0,0,0,0,0,0
333,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.7113633453846,0,0,0,0,0,0,0,0,0,0,0
334,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.58251159370411,0,0,0,0,0,0,0,0,0,0,0
335,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,-2.8870267047314,0,0,2.67178356740624,0,-2.72744198155124,0,0,0,0,0,0,0,0,0
336,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,-2.78523747541476,0,2.53071771247778,0,0,0,0,0,0,0,0,0,0,0
337,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.59797853569034,0,0,0,0,2.53522330429405,0,0,0,0,0,0
338,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.86026752379257,0,0,0,0,0,0,0,0,0,0,0
339,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.9621718210401,0,0,0,0,0,2.96334017568734,0,0,0,0,0
340,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,-2.84380727517419,2.98671789327636,2.83290789998136,0,0,0,0,0,0,0,0,0,0,0
341,4,"ifeval_like","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.87763153843116,0,0,0,0,0,0,0,0,0,0,0
