"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20"
143,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.47480801329948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60136379639152,0,0,0
144,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.3750712351175,0,0,0,0,0,0,0,0,0,0,0,0,-1.32340023713186,0,0,0,0,0,0
145,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.26992145064287,0,0,-1.43225544283632,0,0,1.44725263479631,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.34046756010503,0,0,0,0,-1.73870739480481,1.32594025996514,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.35947419167496,0,0,0,0,0,0,0,0,0,1.59692583850119,0,0,1.34141976933461,0,0,0,1.47808110865299,0,0
148,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.59267925296444,0,0,0,0,-1.29836354230065,0,0,0,0,0,0,0,0,0,0,0,0,-1.30686394427903,0
149,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.49677585833706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6731448302744,0,0,0,0
150,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.64659591251984,0,0,0,0,0,-1.48691118590068,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.2836733055301,-1.52120935416315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.48886010609567,0,0,0,-1.51607392111327,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28288690838963,0
153,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.37117972166743,0,0,0,0,-1.29160966398194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.74814935913309,0,0,0,1.62237662437838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.27061112201773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.30306514399126,0
156,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.6723861284554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47247191204224,0,-1.49843335954938
157,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.53428425453603,0,0,0,0,0,0,0,-1.60951884032693,0,0,0,0,0,0,0,0,1.55183784081601,0,0
158,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.44107712956611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54358430602588,0
159,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.55378427926917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.45283693971578,0,0,1.33067583641969,0,0,-1.31843228335492,0,0,1.45752472430468,0,0,0,0,0,0,0,0,1.31681212037802,0
161,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.47068020584993,-1.58031252899673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.42483699438162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.34034854383208,0,0,0,1.37931671761908,0,0,0,-1.43429608293809,0,0,0,0,0,0,0,0,1.41013955464587,0,0
164,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.65346671117004,0,-1.28491748636588,0,0,0,0,1.3716859377455,0,0,0,0,0,0,0,0,0,0,0,0
165,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.26813369092997,0,0,0,0,0,0,-1.33074277243577,0,0,0,0,0,0,0,0,0,0,0,0
166,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.35971134644933,0,0,0,0,-1.55573005822953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.60804742272012,0,0,0,1.65832094335929,0,0,-1.56138047704007,0,0,0,0,0,0,0,0,0,0,0,0
168,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.69935075251851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.37736606877297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.34288678900339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.26883889187593,0,-1.43592225818429,0,0,0,1.47843465814367,0,0,0,0,0,0,0,0,0,-1.51582095189951,0,-1.58546255622059,0
172,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.43252535164356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.40970260463655,0,0,0,0,0,0,0,0,0,0,0,0,1.62721435562707,0,0,0,0,0,-1.39393564045895
174,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.31813264766242,1.56276117661037,0,0,0,0,0,0,1.48444086743984,0,0,0,0,0,0,0,0,0,0,0
175,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.74258391780313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.34985898667946,0,0,0,-1.58117803663481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.54632644704543,0,0,0,0,0,0,0,0,0,0,0,1.57977426645812,0,0,0,0,0,0,0
178,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.32327216188423,0,0,0,0,0,0,0,0,1.56885288236663,0,0,0,0,0,0,0,0,0,0
179,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.73867236240767,0,0,0,0,-1.5905325403437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.31683407933451,0,0,0,0,0,0,1.72531136428006,0,0,-1.36929987778421,0,0,0,0,0,0,0,0,0
181,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.50118589494377,0,-1.41392975265626,0,0,1.73465541109908,1.63644524756819,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.33365350100212,0,0,0,0,0,0,-1.65052325557917,0,0,0,0,0,0,0,-1.52436462324113,0,0,0,0
183,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.67134429397993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26246815628838,0,0,0,0
184,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.45292066794354,1.63610248756595,0,1.29623719502706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.62476387759671,0,1.66051351418719,0,0,-1.2953242897056,0,0,0,0,0,0,-1.33009375387337,0,0,0,0,0,-1.44119963876437
186,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,-1.5926181494724,1.36360280355439,0,0,0,0,0,0,0,0,0,0,1.25208215264138,0,0,0,0,0,0,0
187,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.29997849382926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.2980649753008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.60657817893662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26071602001321
190,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.45777024270501,0,0,0,-1.38047552341595,0,0,0,0,0,0,0,0,1.55795729462989,0,0,0,0,0
191,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.6090256384341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.29317657172214,0,0,0,0,0,0,0,1.52807446115185,0,0,0,0,1.25961788895074,0,0,0,0,0
193,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.41373675130308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.70092702063266,0,0,1.47797280852683,0,0,0,0,0,0,-1.5568138610106,0,0,0,0,0,0,0,0
195,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.69831040257122,0,-1.71528699609917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.3875011689961,0,0,0,0,0,0,0,0,0,0,0,1.68298622174188,0,0,0,0,0,0
197,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.48422332399059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46290350216441,0,0,0
198,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.29957705060951,0,0,0,0,1.72032714297529,0,0,0,0,0,0,-1.50385463691782,0,0,0,1.35185016493779,0,0
199,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.31280934077222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48980526428204,0,0,0
200,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.25856871320866,-1.32285367208533,0,0,0,0,0,0,0,0,0,0,0,0,-1.68346602993552,0,0,0,0
201,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.73317086999305,0,0,1.5109482210828,0,0,0,0,0,1.402202816098,0,-1.44067680253647,0,0,0,1.30465357168578,0,0,0
202,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.45117525325622,-1.37272783310618,0,0,-1.59273715794552,0,1.30027622065973,0,0,0,0,0,0,0,0,0,0,0,0
203,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.43249477492645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.2661206749035,1.44781013205647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.51245153066702,0
205,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.34324743808247,0,0,0,0,-1.55759819888044,0,0,0,0,0,0,-1.73359747685026,1.33421483589336,0,0,0,0,0
206,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.30158852238674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.49568098422606,1.50298072875012,0,0,0,0,-1.60050183034036,0,0,0,0,0,0,0,0,0,0,0,0
208,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.65611516905483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39058713614941,0,0,0
209,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.62851375294849,0,1.74013392545749,1.5985394094605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.43309873528779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.54496236122213,0,0,0,0,0,-1.49794242880307,-1.39235537115019,0,0,0,0,0,0,0,0,0,0,0
212,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.54251526563894,0,0,0,0,1.6607676378917,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.61420635681134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.57920125953387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.46501023194287,0,0,0,0,0,-1.5144633310847,0,0,0,0,0,0,0,0,0,0,0,0
216,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.5259836447658,0,0,0,0,0,0,0,0,0,0,-1.56695598736405,0,0,0,0,0,0,0
217,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.48821667709854,0,1.57681682996918,0,0,0,0,0,0,1.44070521334652,0,0,0,0,0,0,0,0,0
218,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.32628711685538,0,-1.50343249237631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.73186266527046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.32018260855693,0,0,0,0,0,0,0,0,0,0,0,0,1.57464392925613,0,0,0,0,0
221,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.70416568336077,1.45194463187363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.52111756149679,0,0,0,0,0,0,0,1.37412514630705,0,0,0,0,0,0,0,0,0,0
223,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.34238618600648,0,0,0,1.66420220851433,0,-1.72732466412708,0,0,0,0,0,0,0,0,0,0,0,0
224,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.59786424727645,-1.35516652860679,0,-1.35409327468369,0,0,0,0,0,-1.69839909905568,0,0,0,0,0,0,0,0,0
225,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.74460308952257,0,1.33106126019266,0,0,-1.64576178882271,-1.26726606814191,0,0,0,0,0,0,0,0,0,0,0,0
226,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.62812652019784,0,0,0,0,0,0,0,0,0,0,0,0,-1.40526050457265,0,0,0,0,0
227,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.60958206735086,-1.59712970873807,0,0,0,0,0,1.73590133397374,0,0,0,0,0,0,0,0,0,0,0
228,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.47421342763118,0,-1.53729936096352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.3175554657355,-1.39947881666012,0,0,0,0,0,0,0,0,0,-1.28001283819322,0,0,0,0,0,0,0
230,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.49953952163924,0,0,-1.67698682274204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41036119486671
231,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.32707443926483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39296681527048,0
232,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.56033204309642,0,0,0,1.67341651662719,0,0,0,0,0,0,-1.55041289131623,0,0,0,0,0,0,0
233,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.32994473935105,0,0,0,0,1.26108153455425,0,0,0,0,0,1.71895869332366,-1.55074683472048,0,0,0,0,0,0
234,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.51885606080759,0,1.54310777608771,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25623127387371,1.47192772291601,0
235,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,-1.30427745182533,1.51764485624153,-1.43983958032914,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33635540970135,0,0,0
236,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.37146499264054,0,0,0,0,0,0,0,0,0,0,0,-1.34102164814249,-1.48402859678026,0,1.45566757000051,0,-1.40345732390415,0
237,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.51289843244012,1.44883930287324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.58101995498873,-1.5267377711134,0,0,0,0,1.33925930026453,0,0,0,-1.43555005209055,0,0,0,0,0,0,0,0
239,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.25116604019422,0,0,0,-1.29733740282245,0,1.56781023717485,0,0,0,0,1.50554672582075,0,0,0,0,0,0,0
240,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.54257545433939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.25903580919839,0,0,0,0,0,0,1.65910790674388,0,0,0,0,0,0,0,0,0,0,0
242,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.26753625366837,0,0,0,0,0,0,0,1.72805300948676,0,0,0,0,0,0,0,0,0,0
243,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.48388278868515,0,0,0,0,0,0,0,0,1.40757770719938,0,0,0,0,0,0,0,0,0
244,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.44962213933468,0,0,0,0,0,0,0,0,-1.27275693789124,0,0,0,0,0,0,0,0,0
245,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.56865865958389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.33259471855126,0,0,0,0,0,0,0,0,0,0,0,1.69154818879906,0,0,0,0,0,0
247,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.46168377751019,0,0,0,0,-1.46093689464033,0,0,0,0,1.40590369817801,0,0,0,0,0,0,-1.44491747487336,0
248,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.69020505575463,0,0,1.36865246051457,0,0,0,-1.71710079326294,0,1.49139160406776,0,0,0,0,0,0,0,0,0
249,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.60361158614978,0,1.48188450769521,0,0,0,0,0,0,0,0,0,0,-1.57166662113741,0,0,0,0,0
250,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.49859340174589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.29000617668498,0,0,0,-1.49167163693346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.45049611723516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.31842830439564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.2610082392348,0,0,-1.26839235133957,-1.60687422007322,0,0,0,0,0,0,0,0,0,-1.64724971726537,0,0,0,0
255,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.37841114285402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.64654643042013,0,0,0,1.65621445432771,0,0,0,0,0,0,0,1.26894615718629,0,0,0,0,0,0
257,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.25699491403066,1.38598074403126,0,0,0,0,0,0,0,0,0,0,1.62783600168768,0,0,0,1.36433069873601,0,0
258,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.25393698818516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.5767205072334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48534223402385,0,0
260,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.54504016111605,0,0,0,0,0,0,0,0,0,0,0,0,-1.7373580231797,0,0,0,0,0
261,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.50849683803972,0,0,0,1.60931439895649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.69032587949187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.60221403988544,0,0,0,0,0,0,0,0,0,0,-1.30905774992425,0,0,0,-1.34947273659054,0,0
264,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.43217474385165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69443564361427,0
265,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.45735961431637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.49572568002623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.40199938870501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.60819374863058,0,0,0,0,0,0,0,0,0,-1.39562225015834,0,0,0,0,0,0,0
269,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,-1.57294795801863,1.2775851743063,0,0,0,0,0,1.31135832914151,0,0,0,0,0,0,0,0,0,0,0
270,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.29620555555448,0,0,1.64791587612126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.28602982184384,0,0,0,0,0,0,1.30437851848546,0,0,0,0,0,0,0,0,0,-1.66113726317417
272,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.26618210494053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.35006505786441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73938441160135,0
274,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.42857052199543,0,0,0,0,0,0,0,0,0,1.67425904213451,0,0,0,0,0,0,0
275,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.26198888174258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.48991950089112,0,0,-1.51732581318356,0,0,0,0,0,0,0,0,0,0,0,1.45342201332096,0,0
277,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.59989358496387,0,0,0,0,0,0,0,0,0,-1.72830660722684,0,0,0,0,0,0,0
278,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.29200301307719,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60837108106352,0,0,0
279,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.31610222044401,0,0,0,0,0,0,0,0,1.5064711564919,0,0,0,0,0,0,-1.63414468662813,0
280,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.50258882157505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52001195889898,0,0
281,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,-1.49307944835164,0,1.68544064147864,0,0,0,1.40246800554451,0,0,0,0,0,1.29208646970801,0,0,0,0,0,0,0
282,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.62148392526433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.41718402551487,0,1.48783738201018,-1.32157391367946,0,0,0,0,-1.62740098731592,0,0,0,0,0,0,0,0,0
284,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.4581364816986,0,0,0,0,0,0,1.58608075953089,0,0,0,0,0,0,0,0,0,0
