"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15"
162,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.50248758785892,0,0,0,0,0,-1.70818824239541,0,0,0,0,0,0,0,0
163,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.37731920985971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.37688846001402,0,0,0,0,1.48694285517558,0,0,0,0,0,0,0,0,0
165,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.60806154168677,0,0,0,0,0,0,0,0,-1.73426782642491,0,1.43853955715895,0,0,0
166,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.32905423082411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.4078276916407,0,0,0,0,0,0,0,0,0,1.4379102922976,0,0,0,0
168,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.7016324250726,0,-1.44638217368629,0,0,0,0,0,0,0,1.72169907996431,0,0,0,0
169,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.58661747223232,0,-1.25801439397037,0,0,0,0,0,0,1.72373492340557,0,0,0,0,0
170,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.54284535453189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.29545085912105,0,0,0,0,0,0,0,-1.61360742838588,0,0,0,1.6883252968546,0,1.51510614901781
172,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.33734619535971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.29866226785816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.70796376140788,0,0,0,0,0,0,0,0,0,0,0,0,-1.33090810000431,0
175,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.60178782977164,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36086235905532
176,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.5046416715486,1.48266217915807,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.51970575051382,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27058537222911
178,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.60150637477636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.63433264603373,0,0,0,0,0,0,0,0,0,-1.51411451771855,0,1.41124421800487,0,-1.43172398849856
180,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.557776783593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.70891710917931,0,0,0,0,0,1.52239649684634,0,0,0,0,0,0,0,1.53585458279122
182,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.53284210304264,0,-1.30691282975022,-1.3382843604777,0,0,0,0,0,0,0,0,0,0,0
183,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.59511225461029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.59059069945943,0,0,-1.70441110478714,0,0,0,0,0,0,0,0,0,0,-1.35344680247363
185,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.74590966885444,0,0,0,0,0,0,0,0,-1.70507935329806,0,0,0,0,0
186,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.25036760733929,0,0,0,0,0,0,1.63265110552311,0,0,0,0,0,0,0
187,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.27543687215075,0,0,0,0,1.26647355942987,0,0,0,0,0,0,0,0,0
188,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.36344132607337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.57897025928833,0,0,0,0,0,0,0,0,0,0,0,-1.53477458423004,0,0
190,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.55987950356212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.33352437522262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.43578537204303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.4105298552895,0,0,0,0,1.58815467101522,0,0,0,0,1.42486228747293,0,0,0,0
194,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.36566598934587,0,0,0,0,0,0,-1.3934222382959,0,0,0,0,0,0,0
195,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.56102606130298,-1.53271173243411,0,0,0,0,0,0,0,0,0,0,0,0
196,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.2841581631219,1.62897863553371,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.30469199130312,1.60389666992705,0,0,0,0,-1.61474539444316,0,0,0,0,0,0,0,0
198,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.61742539494298,0,0,0,1.49911788885947,0,0,0,0,0,0,0,0,0
199,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.58792927081231,0,0,0,0,0,1.51597187970765,0,0,0,0,0,0,0
200,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.55419332173187,0,0,0,0,0,0,0,-1.51827957690693,0,0,0,0,0
201,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.62296240241267,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.68819391552825,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.30191865190864,0,0,0,0,0,0,0,0,0,0,0,0,0
204,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.62817220331635,0,0,0,0,0,0,0,0,0,0,0,0,1.68069897464011
205,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.50138142064679,0,1.59632732777391,0,0,0,1.26358335709665,0,0,0,0,0,0,0
206,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.36052268417552,0,0,0,0,0,0,0,0,0,0,1.6876256139949,0,0
207,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.40572096162941,0,0,0,0,0,0,0,0,0,0,0,0,0
208,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.37030050810426,0,0,0,0,0,0,0,0,0,0,0,0,0
209,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.71921215706971,0,0,0,0,0,0,0,0,0,0,0,0,0
210,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.34338425763417,0,0,0,0,0,1.68920988240279,0,0,0,1.63807570899371,0,0,-1.63153066928498
211,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.33832982566673,0,0,-1.32839659310412,0,0,0,0,0,0,0,0,0,-1.54616597353015
212,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.25080243556295,0,-1.70156111055985,0,0,0,0,0,1.32841125573032,0,0,0,0,0
213,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.59983377356548,0,0,0,0,0,0,-1.35199752205517,0,0,-1.38036448461935,0,0,0
214,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.69993165670894,1.65942782128695,0,1.58414282603189,0,0,0,0,0,0,0,0,0,0,0
215,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.66984819481149,0,0,0,0,1.72613774694037,-1.52983995573595,0,0,0,0,0,0,0
216,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.27486501971725,0,-1.61550654366147,0,0,0,0,0,0,1.46089370700065,0,0,0,0
217,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.41573948948644,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.45324669836555,0,0,0,0,0,0,0,0,1.46941478236113,0,0,0,0
219,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.66587858949788,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.60063114645891,0,0,0,0,0,-1.45047680649441,0,0,0,0,0,0,0
221,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.50668571412098,0,0,0,-1.43591024132911,0,0,0,0,0,0,1.46245162852574,0,0
222,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.66030475136358,0,0,0,0,0,0,0,0,0,0,0,0,0
223,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.58820421225391,0,0,0,0,0,0,0,0,0,0,0,0,0
224,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.42471066641156,0,0,-1.28023932292126,0,1.41384184721392,0,0,0,0,0,0,-1.28932663809974,1.37624989671167
225,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.74190703325439,0,-1.25825931772124,0,0,0,1.61662849993445,0,0,0,0,0,0,0
226,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.71475598146208,1.37413297744934,0,0,0,0,0,0,0,0,0,0,0,0
227,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.37779814261012,0,0,0,0,0,0,0,0,0,0,0,0,1.52376324613579
228,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.49129113403615,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.60761053988244,0,0,0,0,0,0,-1.30303174583241,0,0,0,-1.58228517766111,0,0
230,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.57667292049155,0,0,0,0,0,0,0,0,0,0,0,0,0
231,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.51996603049338,0,0,0,0,0,-1.51452216447797,0,0,0,0,1.48554797156248,0,0
232,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.43108813744038,1.43209951242898,0,0,0,0,0,-1.41932803636882,0,0,0,0,0,-1.54941030265763,0
233,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.58586615603417,0,0,0,-1.53568203665782,0,0,0,0,0,0,0,0,0
234,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.48798491188791,0,0,0,0,0,0,0,0,0,0,0,0,0
235,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.38136074168142,-1.46808669005986,0,0,0,0,0,0,0,0,0,0,0,0
236,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.62270815751981,-1.41036448033992,0,0,0,0,0,0,0,0,-1.56467730319127,0,0,0
237,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.42391122877598,0,0,0,0,0,0,0,0,0,0,0,0,0
238,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.55938290059566,0,0,0,0,0,0,0,0,0,-1.72089715499897,0,0,0
239,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.60845203173812,0,0,0,0,0,0,0,0,0,0,0,0,0
240,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.71353889501188,0,0,0,0,0,1.45470444136299,0,0,0,0,0,0,0
241,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.48836720653344,1.33854036335833,0,0,0,0,0,0,0,0,0,0,0,0
242,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.65544057637453,1.66742228937801,0,1.31285360141192,0,0,0,0,0,0,1.53941117180511,0,0,0
243,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.38263986236416,0,0,0,0,0,0,0,0,1.63795062713325,0,0,0,0
244,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.54673090903088,0,0,-1.46456029010005,0,0,0,0,0,0,0,0,0,0
245,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.25144212052692,-1.39806499506813,0,0,0,0,0,0,0,0,0,0,0,0
246,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.33300830773078,0,0,0,0,0,1.63866234209854,0,0,0,0,0,0,0
247,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.28450892982073,0,0,0,1.49011750356294,0,0,0,0,0,0,0,0,0
248,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.68588803545572,0,0,0,1.4544527818216,0,0,0,0,0,0,0,0,0
249,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.49296011799015,0,0,0,0,0,0,0,0,0,0,0,0,0
250,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.61140627553686,0,0,0,0,0,0,0,0,0,-1.47633901715744,0,-1.44390972633846,0
251,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.29225184698589,0,0,0,0,0,0,0,0,0,0,0,0,0
252,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.44559156708419,0,-1.54690286831465,0,1.48537980101537,0,0,0,0,0,0,0,0,0
253,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.25080696761142,0,0,0,0,1.66608503926545,0,0,1.54629478370771,0,0,0,0,0
254,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.43761184054893,0,0,0,0,0,0,0,1.56509994214866,0,0,0,0,0
255,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.66265520977322,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.43065281619783,0,0,-1.7296183174476,0,0,0,-1.565855043591,0,0,0,0,0,0
257,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.70021241821814,0,0,0,0,0,0,0,0,0,0,0,0,0
258,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.64360984426457,0,0,0,0,0,0,0,0,0,0,0,1.42851957085077,0
259,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.5268740307074,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.68506714992691,0,0,0,0,0,0,0,0,0,0,0,0,0
261,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.50306184589863,0,-1.58910508081317,0,0,0,0,0,0,0,0,0,0,0
262,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.35532827151474,0,0,0,1.59189397026785,0,0,0,0,0,0,0,0,0
263,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.38576583808754,0,0,0,0,0,0,0,0,0,0,0,0,0
264,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.71657691686414,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.74540032446384,0,0,0,0,0,0,0,0,0,0,0,0,0
266,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.57962251640856,0,0,0,-1.64059023174923,0,0,0,-1.2524192071287,0,0,0,0,0
267,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.50323000515345,1.58523591153789,0,0,0,0,0,0,0,0,0,0,0,0
268,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.39126137737185,0,0,0,0,0,0,0,1.41227496799547,1.59132476302329,0,0,0,0
269,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.30917003878858,0,0,0,0,0,0,0,0,1.53147092892323,0,0,0,0
270,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.40646588488016,0,0,0,0,0,-1.67056286090519,0,1.27196554699913,0,-1.34915184404235,0,0,0
271,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.31272288691252,0,0,0,0,0,0,0,0,1.36710189993028,0,-1.49701506353449,0,0
272,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.38273915159516,0,0,0,0,0,0,0,1.48244735854678,1.43645490077324,0,0,0,0
273,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.5483626864152,0,0,0,0,0,0,0,0,1.44445689232089,0,1.39851725869812,0,0
274,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.45880955492612,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.37155469227582,0,0,0,0,0,0,0,0,0,0,0,0,0
276,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.44984176661819,0,0,0,0,0,0,0,-1.43278069759253,0,0,0,0
277,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.49231624149252,0,-1.60620664630551,0,0,0,0,0,0,0,1.64862441213336,0,1.51202961802483
278,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,-1.28681744879577,1.62191879178863,0,0,0,0,0,0,0,0,0,0,0,0
279,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,-1.7464471005369,0,1.49506261991337,0,0,0,-1.35734053165652,0,0,0,0,0,0,0,0
280,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.69344444968738,0,0,0,0,0,0,0,0,0,0,0,0
281,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.58445319382008,0,0,0,0,0,0,-1.74817626655567,1.50094426702708,0,0,0,-1.30327965482138
282,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.41432032943703,0,1.71116614842322,0,0,0,0,0,0,0,0,0,0
283,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,-1.39470119180623,0,1.636655147071,-1.52018885419238,0,1.5062933008885,0,0,0,0,0,0,1.41989176219795,0,0
284,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.5002442181576,0,0,0,0,0,0,0,1.48843164637219,0,0,0,0
285,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.74580396851525,0,0,0,1.74366427818313,0,0,0,0,0,0,0,0
286,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.67859890148975,1.57286269892938,0,0,0,0,0,0,0,0,0,0,0,0
287,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.63264996872749,0,0,0,0,0,0,0,0,0,1.46919998514932,1.7094034490874,0
288,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.62362650490832,0,1.27053318184335,0,0,0,0,0,0,0,0,0,1.32051669387147,-1.63559839001391,0
289,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.61187984375283,0,0,0,1.40326350531541,0,0,0,0,0,0,0,0
290,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.48350234038662,0,0,-1.63149941072334,0,0,0,0,0,0,0,0,0
291,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.4269146200968,0,0,0,0,0,0,0,0,0,0,0,1.44145486853085
292,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.73858127556741,0,0,0,0,0,0,0,0,0,0,1.69293527503032,0
293,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.39826813805848,1.39958273735829,0,0,-1.74984981899615,0,0,0,0,0,0,0,0
294,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.29291003616527,0,0,-1.73478488158435,0,0,0,0,0,0,0,0,0
295,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,-1.60136070998851,0,1.30048419907689,0,0,0,0,0,0,0,0,-1.60439212154597,0,0,0
296,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.5356570398435,0,0,0,0,0,0,0,0,1.53354483144358,0,0,0
297,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.61238231521565,0,0,0,0,0,0,-1.47715803328902,0,0,0,0,0
298,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.47029601060785,0,0,0,0,1.40136358467862,0,0,0,0,0,0,0
299,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.46180848462973,0,0,0,0,0,0,0,0,0,0,0,0
300,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.65514055779204,0,0,0,1.38160488952417,0,0,0,0,0,0,0,0
301,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.69212481833529,1.67111213423777,0,0,0,0,0,0,1.32674814737402,0,0,0,0,0
302,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.28463077452034,0,0,0,0,0,0,0,0,0,0,0,0
303,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.40007029077969,0,0,0,0,0,0,0,-1.5058843260631,0,0,0,0
304,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,-1.28603417659178,1.34318791225087,0,-1.63109055196401,0,0,0,0,0,0,0,0,0,0
305,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.45887470722664,0,0,0,0,0,0,0,0,0,0,0,0
306,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.46495622512884,0,0,0,0,0,0,0,0,0,0,0,0
307,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,-1.55597612971906,1.57532796438318,0,0,0,0,0,0,0,0,0,0,0,0
308,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.42630728869699,0,0,0,0,0,0,0,0,0,0,0,0
309,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,-1.35522814991418,1.6780130356783,0,-1.52392975531984,0,-1.41169901902322,0,0,0,0,0,0,0,0
310,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,-1.63326710660476,0,1.61932412930764,0,0,-1.69874340819661,0,0,0,0,0,0,0,0,0
311,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.30377128592227,0,0,0,0,0,0,0,0,0,0,0,0
312,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.35331147338729,0,0,0,1.57269129855558,0,0,0,0,0,0,0,0
313,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.25302319473121,0,0,0,0,0,0,1.47449929488357,0,0,0,1.60836760699749,0
314,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.44446231273469,0,0,0,0,0,0,0,0,0,0,0,0
315,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.71703306469135,0,0,0,0,0,0,0,0,0,0,1.53478538896888,0
316,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.68002161069307,0,0,-1.67554662306793,0,-1.27790064609144,0,0,0,-1.35618661507033,0,0,0
317,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.25767160952091,0,0,0,0,0,0,0,0,0,0,0,1.36810986243654
318,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.30079436942469,0,1.4828606544761,0,0,0,1.74382864730433,0,-1.37332088896073,0,0,0,0,0,0
319,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.70823800563812,0,0,0,0,0,0,0,0,0,0,-1.28890756797045,0
320,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.48329932068009,0,0,0,0,0,0,0,0,0,0,0,0
321,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.56635868048761,0,0,0,0,0,0,0,1.29132231441326,0,0,0,0
322,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.69878544844687,1.25133064272813,0,0,0,-1.28363258310128,0,0,-1.36185148113873,0,0,0,0,0
323,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.49682640144601,0,0,0,0,0,0,0,0,0,0,0,0
