"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5"
220,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.6942273164168,0,0,0,0
221,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.40455063153058,0,0,0,0
222,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.72073679370806,0,0,0,0
223,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.44104283151682,0,0,0,1.64896271459293
224,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.62942758959252,0,0,0,0
225,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.2625139473239,0,0,0,0
226,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.58258915867191,1.60795478208456,0,0,1.28233796230052
227,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.28603409149218,0,0,0,0
228,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.48946901713498,0,0,0,0
229,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.59267375199124,0,-1.59255797835067,0,0
230,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.4194332138868,0,0,0,0
231,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.29194425081369,-1.44464722648263,0,0,0
232,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.50451289024204,0,0,-1.56585041328799,0
233,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.73184626176953,0,0,0,0
234,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.40326306573115,0,0,0,0
235,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.73563306755386,0,0,0,1.5138581302017
236,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.59259673033375,0,1.72309509839397,0,0
237,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.25409998733085,0,1.49410858086776,0,0
238,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.58582161506638,0,0,-1.37441259273328,1.62341510481201
239,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.46389413101133,0,0,0,0
240,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.67947232432198,0,0,0,-1.37124815525021
241,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.36121674545575,-1.67427111242432,0,0,0
242,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.55468541139271,0,0,1.40291748847812,0
243,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.58835208765231,1.74721065605991,0,0,0
244,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.414165562368,-1.45134693488944,0,0,0
245,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.53140419512056,0,1.56582488899585,0,0
246,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.48860548774246,0,1.5936663170578,0,0
247,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.41094574460294,-1.65824147686362,0,0,0
248,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.70195366383996,0,0,0,0
249,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.4059795725625,0,0,0,0
250,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.34524270752445,1.49631996883545,-1.68018390634097,1.28494796855375,0
251,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.36759951082058,0,0,1.73560293100309,0
252,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.3123377013253,0,0,0,1.52848659199663
253,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.49682681635022,0,0,0
254,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.43429383984767,0,0,-1.6727909402689
255,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.58206244255416,0,0,0
256,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.72925207740627,0,0,0
257,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.30887717136648,-1.49584218859673,0,0
258,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.4404198670527,0,0,0
259,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.62903056282084,0,0,0
260,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.66783779393882,0,0,0
261,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.63455630629323,0,0,0
262,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.25451670878101,0,0,-1.58327490801457
263,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.30709144519642,0,0,0
264,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.2978233853355,0,0,0
265,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.66937718458939,0,0,0
266,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.55392254504841,0,0,0
267,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.53702925762627,1.57977742422372,0,0
268,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.3043754339451,0,0,0
269,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.34370101627428,1.3740293183364,0,0,0
270,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.25243236927781,1.31408206548076,0,0,1.65736749733333
271,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.33379887067713,0,-1.58580616384279,-1.30880579934455
272,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.29618253628723,1.32254235167056,-1.66242850851268,1.57944986328948,0
273,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.41640917863697,0,0,0
274,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.2940653229598,0,0,0
275,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.52590488630813,0,0,0
276,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.28441469569225,0,0,0
277,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.70501436816994,1.45606507966295,0,0
278,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.72264344955329,0,0,0
279,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.46796304755844,0,0,0
280,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.32152797712479,0,0,0
281,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.43192702706438,0,0,0
282,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.53448719088919,0,0,0
283,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.52751976496074,0,0,1.59456426557153
284,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.34045736282133,0,0,-1.5939437742345
285,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.63812271831557,0,0,0
286,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.27945919567719,1.60560379689559,0,0,0
287,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.42480354686268,0,0,1.72668027901091
288,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.51048177015036,0,0,0
289,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.45760599791538,0,0,1.26338492764626
290,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.56519320886582,0,0,0
291,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.66897389362566,1.71170447440818,0,0
292,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.63789865607396,1.52154455392156,0,0
293,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.64204202988185,-1.57386901869904,0,0
294,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.54567091783974,-1.589148702682,0,0
295,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.30623830726836,0,0,-1.31010798853822
296,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.71476951160002,0,-1.61508634616621,0
297,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.72044540836941,0,0,0
298,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.74459813255817,1.69834687211551,0,1.68598756450228,0
299,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.66097346250899,0,0,-1.63871959794778
300,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.31911690381821,0,0,-1.56404323887546
301,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.45429278502706,0,-1.38439745665528,0
302,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.30398559104651,0,1.35658131819218,0
303,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.60644070664421,0,0,0
304,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.37991838832386,1.63508291530889,0,-1.48172342695761,-1.48285102937371
305,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.617868769099,1.54168499656953,-1.50756704458036,1.26142979401629
306,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.57507425884251,0,0,0
307,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.55526956869289,0,0,0
308,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.35806255484931,0,0,0
309,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.43533556419425,0,0,0
310,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.66301126824692,-1.51613383099902,0,0
311,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.42457369645126,0,0,0
312,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.42245105316397,0,-1.65429967176169,0
313,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.60640025220346,1.57280300627463,-1.68515306268819,0
314,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.43707382830326,0,0,1.74175242159981
315,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.3208049274981,1.50149940035772,0,0,0
316,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.7238063858822,1.6163154959213,0,1.5666643200675,-1.32847880781628
317,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.5556033969624,0,0,0
318,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.57103460328653,1.47696283564437,0,0,0
319,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.73964110284578,0,0,1.28440479782876
320,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.37163759337272,0,0,-1.69082530296873
321,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.43529487983324,0,1.63477951823734,0
322,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.45375171466731,0,0,0
323,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.74616439139936,0,1.71037679724395,0
324,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.52644079097081,0,0,0
325,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.44797076389659,1.70438057580031,0,0
326,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.40011898498051,0,0,-1.5715630762279
327,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.73333589243703,0,0,0
328,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.35756712639704,0,0,0
329,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.54244047985412,-1.53459908196237,-1.36361435288563,-1.60410353471525
330,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.6031012655003,0,0,0
331,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.28329067851882,0,0,1.56878514424898
332,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.51514419703744,0,0,0
333,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.40474685060326,0,0,-1.56993548746686
334,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.6913908876013,0,0,0
335,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.61866720125545,0,0,-1.49739704409149
336,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.60591309738811,0,0,0
337,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.28584327746648,0,-1.43477042287122,0
338,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.28099280048627,0,0,0
339,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.28938634507358,0,0,0
340,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.59244364441838,0,0,0
341,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.51960877340753,0,0,0
342,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.66006439656485,1.66371206508484,0,0,0
343,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.45382581790909,0,0,1.30190951761324
344,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.57007747038733,0,0,0
345,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.37105154420715,1.60851883795112,0,0,0
346,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.39407892141026,1.25421173626091,0,0,0
347,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.63229592947755,0,0,0
348,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.56435416592285,1.30436811945401,0,0
349,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.44828096288256,1.35114133870229,0,0,0
350,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.64380833576433,0,0,0
351,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.43761416873895,1.30783552094363,0,0,0
352,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.27732277859468,0,1.37713375501335,1.43041374383029
353,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.64221202838235,1.36925789096858,1.3398370515788,0,1.61861883662641
354,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.60972754901741,1.65099044505041,0,-1.73617237794679,0
355,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.27123855624814,0,0,0
356,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.35593117098324,0,0,0
357,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.50365290860645,0,-1.73171932145488,0
358,2,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.43196492677089,1.37176251329947,1.62116193736438,0,0
359,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.42967383249197,0,1.38825861434452,0,0
360,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.32910333643667,-1.71686058933847,1.56526048842352
361,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.72655079502147,0,0
362,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.7008210925851,0,0
363,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.49684214405715,0,0
364,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.73453845304903,0,1.67786985344719,0,0
365,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.70365764969029,0,0
366,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.45812791527715,0,0
367,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.45167514833156,0,-1.25619014073163
368,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.70960808673408,0,1.27329280506819,0,0
369,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.57087120681535,0,0
370,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,-1.5973438709043,1.31912067777012,-1.46455068711657,0
371,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.69704032537993,1.49566197430249,-1.59363831859082,0
372,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,-1.3896304423688,1.44176049344242,0,0
373,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.26428479258902,0,0
374,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.46112163283397,0,-1.40648606326431
375,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.50610287184827,0,0
376,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.59442391758785,1.47763281175867,0
377,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.66616202297155,0,-1.51724676205777
378,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,-1.66496576054487,1.45069730561227,0,0
379,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.28046140563674,0,-1.41595258505549
380,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.62042666121852,0,0
381,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.49261588323861,1.62404903583229,0,0
382,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.61770911107305,0,1.49481297051534,0,0
383,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.53909923241008,0,1.42720240540802,0,0
384,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.66537994891405,0,0
385,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,-1.34122796577867,1.74441703571938,0,0
386,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.31725394388195,0,0
387,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.63436518469825,0,0
388,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.40170616214164,0,0
389,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,-1.44802233856171,1.44584601651877,0,0
390,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.53957211168017,1.73893369187135,1.62461768393405,0
391,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.58578695484903,1.60086810216308,0
392,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.31726515211631,0,1.58336693176534,0,0
393,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.53777392487973,0,0
394,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.32505872217007,-1.57641954883002,1.3133626304334
395,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.27448498527519,0,1.48402400035411,0,0
396,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.36647602601442,0,1.33476689783856,0,0
397,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.66426265600603,0,-1.38083843921777
398,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,-1.70456965931226,1.46496438642498,0,-1.58518487017136
399,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.5447619385086,0,0
400,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.35411580651999,1.59149385488126,1.58336353686173
401,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.27960495604202,0,-1.47708922578022
402,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.50725467631128,1.66667122358922,0,1.45742237963714
403,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.6938333150465,0,0
404,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.5033679154003,1.32596985611599,-1.69401072268374,0
405,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.34044803678989,0,1.67826593958307,0,0
406,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.70385653083213,-1.73253241938073,0
407,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.3215195912635,0,0
408,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.50145539361984,0,0
409,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.54712862474844,0,1.70139514433686
410,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.57695282017812,0,-1.39146374573465
411,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.74725824105553,0,0
412,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.28863114176784,0,1.45686917193234,0,0
413,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.56436296110041,0,0
414,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.63083916530013,1.66089457296766,1.42238576838281,0,0
415,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.66020140331239,1.42553648271132,0
416,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.46415585046634,0,1.68713977537118,1.5709249060601,0
417,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.42068789433688,0,0
418,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.63663009414449,0,0
419,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.25502707983833,-1.55178609618451,0
420,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.44323149160482,0,0
421,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.72530274535529,0,1.35315244458616,0,0
422,3,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.48524178238586,0,1.29592013033107,0,0
423,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.27106777508743,0,1.28959500719793,1.50335922068916
424,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.53440307627898,0,0,1.48596082523,0
425,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.36803256650455,1.41112378251273,0,1.56775982875843,0
426,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.45103244076017,0
427,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.347691936302,0
428,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.7176167902071,0
429,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.34503126493655,0
430,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.68968120543286,0
431,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.60078861692455,0,1.63130131491926,0
432,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,-1.61354985251091,0,1.53355958347674,0
433,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.54423958645202,0
434,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.71742872521281,0
435,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,-1.62340986332856,1.4299170273589,1.65523515362293
436,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.6742073383648,0
437,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.3498009176692,0
438,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.493320780457,0
439,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,-1.34722002665512,1.30844733398408,1.56854774570093
440,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.69182048935909,0
