"item","block","H","p","p_master","loading_seed","separation","block_size_mode","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
206,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.18358737463132,2.53972925618291,0,0,0,0,0,0,0
207,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.42563641141169,-2.04874165332876,0,2.74393964908086,0,0,0,0
208,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.74011102155782,0,0,0,0,0,0,0
209,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.75954125635326,0,0,0,0,0,0,0
210,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.56690501398407,0,2.28225441393442,0,0,0,0,0
211,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.80737230577506,0,0,0,0,0,0,0
212,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.7310535593424,2.50286210677586,0,0,0,0,0,0
213,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.37943346286193,0,0,0,0,0,2.1594495032914,0
214,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.1013014272321,0,0,0,0,0,0,0
215,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.42098548752256,0,0,0,0,0,0,0
216,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.57420072378591,0,0,0,0,0,0,0
217,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.7004858115688,0,0,2.04182628681883,0,0,0,0
218,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.00049989973195,0,0,0,0,0,0,0
219,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.25894205505028,-2.49436998507008,0,0,0,0,0,0
220,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.01835078769363,0,-2.58440852188505,0,0,0,0,0
221,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.93441413738765,0,0,0,0,0,0,0
222,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.50255791074596,0,0,0,0,0,0,0
223,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.41162685560994,0,0,0,-2.65113805234432,0,0,0
224,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.27968886634335,0,0,0,0,0,0,0
225,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.56240820884705,0,0,0,-2.10430092993192,0,0,0
226,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.02431628596969,2.28204936231486,0,0,0,0,0,0
227,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.69903445034288,0,0,0,0,0,0,0
228,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.29599446919747,0,0,0,0,0,0,0
229,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.22423556959257,0,0,0,0,0,0,0
230,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.80893644480966,0,2.76767393155023,0,0,0,0,0
231,3,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.28757898486219,0,0,-2.28888177708723,0,0,0,0
232,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.6107182817068,0,0,0,-2.10088329995051,2.33385564992204,0
233,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.642266219249,0,0,0,0,0,0
234,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.4789522360079,0,0,0,0,0,0
235,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,-2.2867769987788,0,0,2.20761508541182,0,0,0,2.50078911683522,0,0
236,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.10850527300499,0,2.40659452346154,0,0,-2.78309282613918,0,0,0
237,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.78377218684182,0,0,0,0,0,0
238,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.97266917070374,0,0,0,0,0,0
239,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.45789189590141,0,0,0,0,0,0
240,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.96706554689445,0,2.9092246463988,0,0,0,0,0,0
241,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.94652904407121,0,0,0,0,0,0
242,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.48822352779098,0,0,0,0,0,0
243,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.71964572998695,0,0,2.32985598547384,0,0,0,0,0,0
244,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.0392846444156,0,0,0,0,0,0
245,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.5843508343678,0,0,0,0,0,0
246,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.82690097903833,0,0,0,0,0,0
247,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.68326493608765,0,0,0,0,0,0
248,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.45721869030967,0,0,0,0,0,0
249,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.10694080055691,0,0,-2.13100571325049,0,0,0
250,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,-2.1362782260403,2.4426734438166,0,0,0,0,0,0
251,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.70525935059413,0,0,0,0,0,0
252,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.31528150383383,0,0,0,0,2.33993749460205,0
253,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.48367204330862,0,0,2.61423026677221,0,0,0,0,0,0
254,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.38819902646355,0,0,0,0,0,0
255,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.88970122439787,0,0,0,0,0,0
256,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.64277164731175,2.75857216701843,0,2.95647561736405,0,0,0,-2.51720106159337
257,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.42889387742616,2.10376877570525,-2.74125040089712,0,0,0,0,0
258,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.32614427106455,0,0,0,0,0,0
259,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.84725553519093,0,2.87400431418791,0,0,0,0,0,0
260,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.37637135572731,0,0,0,0,0,0
261,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.06685428717174,0,0,0,0,0,0
262,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.18571028648876,0,0,0,2.40814989223145,2.51466274540871,0
263,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,-2.88650520145893,0,0,2.29199476959184,0,0,0,0,0,0
264,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.74792635790072,0,0,0,0,0,0
265,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.77637391211465,0,0,0,0,0,0
266,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.02448551123962,0,2.50058059836738,0,0,0,0,0,0
267,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.42384517099708,0,0,-2.53068250068463,0,0,0
268,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.67371465358883,0,0,0,0,0,0
269,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.4377049440518,2.62196196010336,0,0,0,0,0
270,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.65571583458222,0,2.55361437168904,0,0,0,0,0,0
271,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.97499075508676,0,0,0,0,0,0
272,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.37397924461402,0,0,0,0,0,0
273,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.46264188131317,0,0,0,0,0,0
274,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.03794100577943,0,0,0,0,0,0
275,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.86937564937398,0,0,0,0,0,0
276,4,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.14248613617383,2.1031963955611,0,0,0,0,0
277,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.11034952825867,0,0,2.20733273169026,0,0
278,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.378591587767,0,0,0,0,0
279,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.36069183959626,0,0,2.22091506631114,0,0
280,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.39055387605913,0,2.02169421757571,0,0,0
281,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.05538542103022,0,0,0,0,0
282,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,-2.15284302737564,0,0,-2.10265969415195,2.49935000692494,0,0,0,0,0
283,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.05174929066561,0,0,0,0,0
284,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.98268915060908,0,0,0,0,0
285,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.13409934472293,0,0,-2.62651920341887,0,-2.63602822949179
286,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.23473511869088,0,0,0,0,0
287,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.65654973615892,0,0,0,0,0
288,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.50907161203213,0,0,0,0,0
289,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.42521502822638,-2.40287909703329,0,0,0,0
290,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.09347396087833,0,0,0,0,0
291,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.5827180845663,0,0,2.27713819639757,0,0,0,0,0
292,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.75121054030024,0,0,0,0,0
293,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.23071051668376,0,0,0,-2.27884658239782,0
294,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.58490464813076,2.25448438618332,0,2.24307400244288,0,0,0,0,0
295,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.8535639969632,0,0,0,0,0
296,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.11785601498559,0,0,0,2.87805136246607,0,0,0,0,0
297,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.77360797836445,0,0,0,0,0
298,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.12141490797512,0,0,0,0,0
299,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.45071050082333,0,0,0,0,0
300,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.73131810128689,0,0,0,0,0
301,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.26706556719728,0,0,0,0,0
302,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.3128754326608,0,0,0,0,0
303,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.5337174013257,0,0,0,0,0
304,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.38866988499649,0,0,0,0,0
305,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.44748398265801,0,0,0,0,0
306,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.14520908077247,0,0,2.96745810541324,0,0
307,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.58008834719658,0,0,0,0,0
308,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.22062614629976,0,0,0,0,0
309,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.77092305012047,0,0,0,0,0
310,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.2212525466457,2.81137852161191,0,0,0,0,0
311,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.82734971656464,0,2.36350147635676,0,0,2.92715235287324
312,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.76022047339939,0,0,0,0,0
313,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.98312218883075,0,0,0,0,0
314,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.34229531837627,0,0,0,0,0
315,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.12349838460796,0,0,0,0,0
316,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.62121582985856,2.77693577925675,0,0,0,0,0
317,5,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.12578113330528,0,0,0,0,0
318,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.16683766921051,0,0,0,0
319,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.2739860911388,0,0,0,0
320,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.55073057138361,0,0,0,0
321,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.13331667217426,0,0,0,0
322,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.18954712641425,0,0,0,0
323,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.26764084561728,0,0,2.7385270842351,0,0,0,0
324,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.43928945460357,0,0,0,0
325,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.10742640285753,0,0,0,0
326,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.84380301646888,0,0,0,0
327,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.22637327224948,0,0,0,0
328,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,-2.46482243039645,0,2.50346781569533,0,-2.83135869912803,0,-2.22452532243915
329,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.72670658864081,0,0,0,0
330,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.8188964119181,0,0,0,0
331,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.30064433440566,0,0,0,0
332,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.51414659828879,0,0,0,0
333,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.43836998729967,0,0,0,0
334,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.4486166308634,0,0,0,2.67588471551426,0,0,0,0
335,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.47804163326509,0,0,0,0
336,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.06569859478623,0,0,0,0
337,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.03460104111582,0,0,0,0
338,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.47876689350232,0,0,0,0
339,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,-2.15485073672608,0,2.04884794075042,0,0,0,0
340,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.28487651934847,0,0,0,0
341,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.16163065400906,0,2.37485024170019,0,0,0,0
342,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,-2.64174480666406,0,0,2.85786391305737,0,0,0,0
343,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.8071079372894,0,0,0,0
344,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.11253795470111,0,0,0,0
345,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.74590933928266,0,0,0,0
346,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.60794272599742,0,0,0,0
347,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.88200666126795,0,0,0,0
348,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.41105384891853,0,0,0,0
349,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.2889937364962,0,2.36086551984772,0,0
350,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.00768012157641,0,0,0,0
351,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.27862366475165,0,0,0,0
352,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.95405681547709,0,0,0,0
353,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.80324329552241,0,0,0,0
354,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.42861962504685,0,0,0,0
355,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.50865697255358,2.24445085879415,0,0,0
356,6,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.59983701608144,0,0,0,0
357,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.32130496995524,0,0,0
358,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.16141502652317,0,0,0
359,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.01042683399282,0,2.94365500169806,0
360,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.21613822481595,0,0,0
361,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.02770951413549,0,0,0
362,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.26589189562947,0,0,0
363,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.33061348926276,0,0,0
364,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,-2.4706273546908,0,0,2.53333185217343,0,0,0
365,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.85477692401037,0,0,0
366,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.55175213213079,0,0,0
367,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,-2.89244307158515,2.80738515150733,0,0,0
368,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,-2.58360627572984,2.47677391418256,0,0,0
369,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.66763438982889,0,0,0
370,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.42121365456842,0,0,0
371,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.84973730472848,0,-2.04607707262039,0
372,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.32969927368686,0,0,0
373,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.17686841357499,0,0,0
374,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.71003300719894,0,0,0
375,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.33673258055933,0,0,0
376,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.71201740577817,0,0,0
377,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.92574555426836,0,0,0
378,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.84552411269397,0,0,0
379,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.27504636766389,0,0,0
380,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,-2.59218109771609,0,0,2.55401933845133,0,0,0
381,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.17914027464576,0,0,0
382,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.91594404820353,0,0,0
383,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.12667680880986,0,0,0
384,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,-2.98357892199419,0,2.95078887767158,0,0,0
385,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.33994864299893,2.94163740100339,0,-2.18840141431428,2.51270072162151
386,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.70867552491836,0,0,0
387,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.92904547229409,0,0,0
388,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.25500076287426,0,0,0
389,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.33431595913135,0,0,0
390,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.99671690631658,0,0,0
391,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.67531800130382,0,2.34878799668513,0,0,0
392,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.32260921830311,0,0,0,0,2.6486592006404,0,0,0
393,7,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.77154946443625,0,0,2.82303446670994
394,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.206674244022,0,0,0,2.68009300949052,0,0
395,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.975485508563,0,0
396,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.06170348869637,0,0
397,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.48339359858073,0,0
398,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.53852800955065,0,0
399,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.55305438954383,0,0
400,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.66704828152433,0,0
401,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.1973067522049,0,0
402,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.17626441665925,0,0
403,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.11690442985855,0,0
404,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.07014986569993,0,0
405,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.61236487678252,0,0
406,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,-2.94026759802364,0,0,0,0,0,0,2.77513821911998,0,0
407,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.84112210408784,0,-2.64296642993577
408,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.19876525877044,0,0
409,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.50412029912695,0,-2.01543122716248
410,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.24825803446583,0,2.63516138656996,0,0,0,2.37086766422726,0,0
411,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.52703250502236,2.28966043936089,0
412,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.12047410733066,0,0
413,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.01497398898937,2.36900346586481,0,0
