"item","block","H","p","p_master","loading_seed","separation","block_size_mode","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
203,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.17462098109536,0,0,0,0,0,0,0,0,0
204,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.48268231051043,2.80447608837858,0,0,0,0,0,0,0,0
205,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.74355414230376,0,0,0,0,0,0,0,0,0
206,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.40492428420112,0,0,2.40731426049024,0,0,0,0,0,0
207,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.05454859370366,0,0,0,-2.61960634891875,0,0,0,-2.1677225693129,0
208,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.98606882081367,0,0,0,0,0,0,0,0,0
209,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.71829594415613,0,0,0,0,0,0,0,0,0
210,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.29190518660471,0,0,0,0,0,0,0,0,0
211,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.4354876934085,0,0,0,0,0,0,0,0,0
212,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.58794048661366,0,0,0,0,0,0,0,0,0
213,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.98175116977654,0,0,0,0,0,0,0,0,0
214,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.06370284617878,0,0,0,0,0,0,0,-2.11100478819571,0
215,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.71706169866957,0,0,0,0,0,0,0,0,0
216,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.50907920231111,0,0,0,0,0,0,0,0,0
217,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.06110228854232,0,0,0,0,0,0,0,0,0
218,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.54508904065005,0,0,0,0,0,0,0,0,-2.76457680109888
219,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.77881876402535,0,0,0,0,0,0,0,0,0
220,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.07747484790161,0,0,0,0,0,0,0,0,0
221,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.75200373865664,0,0,0,0,0,0,0,0,0
222,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.63889671862125,0,0,0,0,0,0,0,0,0
223,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.59813226852566,0,0,0,0,0,0,0,0,0
224,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.95689396001399,0,0,0,0,0,0,0,0,-2.5409783187788
225,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.02925550378859,-2.34932606620714,0,0,0,0,0,0,0,0
226,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.97647348069586,0,0,0,0,0,0,0,0,0
227,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.69062736770138,0,0,0,0,0,0,0,0,0
228,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.72877568216063,0,0,0,0,0,0,0,0,0
229,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.25859973416664,0,0,0,-2.14441476599313,0,0,0,0,0
230,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.68141325493343,0,0,0,0,0,0,0,-2.99855500389822,0
231,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.3103786688298,0,2.58608370926231,0,0,0,0,0,0,0
232,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.17033705068752,0,0,0,0,0,0,0,0,0
233,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.98549032001756,0,0,0,0,0,0,0,0,0
234,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.52499233977869,0,0,0,0,0,0,0,0,-2.45496535743587
235,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.24668125552125,0,0,0,0,0,0,0,0,0
236,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.95315637276508,0,0,0,0,0,0,0,0,0
237,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.25009713415056,0,0,0,0,0,0,0,2.01009299908765,0
238,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.08718624012545,0,0,0,0,0,0,0,0,0
239,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.6076569526922,0,0,0,0,0,0,0,0,0
240,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.50970079307444,0,0,0,0,0,0,0,0,0
241,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.45816622185521,0,0,0,0,0,0,0,0,0
242,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.10330963600427,0,0,0,0,0,0,0,0,0
243,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.34014446474612,0,0,0,0,0,0,0,0,0
244,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.22123100445606,0,0,0,0,0,0,0,0,0
245,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.46248908457346,0,0,0,0,0,0,0,0,0
246,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.89371256227605,0,0,0,0,0,0,0,0,0
247,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.08967382623814,0,0,0,0,0,0,0,0,0
248,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.74262023856863,0,0,0,0,0,0,0,0,0
249,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.83112348383293,0,0,0,0,0,0,0,0,0
250,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.86365928407758,0,0,0,0,0,0,0,0,0
251,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.87516456656158,0,2.55396582721733,0,0,0,0,0,0,0
252,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.7066507851705,0,0,0,0,0,0,0,0,0
253,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.26047294260934,0,0,0,0,0,0,0,0,0
254,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.57406235486269,0,0,0,0,0,2.52680888795294,0,0,0
255,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.38585952227004,0,0,0,0,0,0,0,0,0
256,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.18205424281769,0,0,0,0,0,0,0,0,0
257,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.47684603836387,0,0,0,0,0,0,0,-2.76470945961773,0
258,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.75443043094128,0,0,0,0,0,0,0,0,0
259,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.71520124445669,0,0,0,0,0,0,0,0,0
260,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.40111482376233,0,0,0,0,0,0,0,0,0
261,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.6594125488773,0,0,-2.78344194381498,0,0,0,0,0,0
262,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.00553310429677,0,0,0,0,0,0,0,0,0
263,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.77218762901612,0,0,2.72464153100736,0,0,0,0,0,0
264,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.41757506108843,0,0,0,0,0,0,0,0,0
265,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.44396205688827,0,0,0,0,0,0,0,0,-2.02032154961489
266,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.48393344669603,0,0,0,0,0,0,0,0,0
267,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.77036056062207,0,2.85634712828323,0,0,0,0,0,0,0
268,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.85132052539848,0,0,0,0,0,0,0,0,0
269,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.14967434760183,0,0,0,0,0,0,0,2.3934210925363,0
270,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.73849846981466,0,0,0,2.54674096917734,0,0,0,0,0
271,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.65718176751398,0,0,0,0,0,0,0,0,0
272,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.69214680488221,0,0,0,0,-2.83483870117925,0,0,0,0
273,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.03467371943407,0,0,0,0,0,0,0,0,0
274,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.92632834217511,0,0,0,0,0,0,0,0,0
275,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.51802435470745,0,0,0,0,0,0,0,0,0
276,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.01355199841782,0,0,0,0,0,0,0,0,0
277,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.97009504912421,0,0,0,0,0,0,0,0,0
278,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.05416589556262,0,0,0,0,-2.79769301740453,0,0,0,0
279,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.7336395252496,0,0,0,-2.71057809772901,0,0,0,0,0
280,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.97772750421427,0,-2.81581785460003,0,0,0,0,0,0,0
281,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.10961283626966,0,0,0,0,0,-2.89904772676528,-2.37744325166568,0,0
282,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.95721334288828,0,0,0,0,0,0,0,0,0
283,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.05737576750107,0,0,0,0,0,0,0,0,0
284,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.29353222670034,0,-2.24031307222322,0,0,0,0,0,0,0
285,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.73702428932302,0,0,0,0,0,0,0,0,0
286,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.02378619113006,0,0,0,0,0,0,0,0,0
287,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.21727252192795,-2.23241601721384,0,0,0,0,0,0,0,0
288,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.80402734107338,0,0,0,0,-2.37792528420687,0,0,0,0
289,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.16272212541662,0,0,0,-2.01063268212602,0,0,0,0,0
290,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.75038168975152,0,0,0,0,0,0,0,0,0
291,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.46954903937876,0,0,0,0,0,0,0,0,0
292,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.80394776584581,0,0,0,0,0,0,0,0,0
293,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.80090765515342,0,0,0,0,0,0,0,0,0
294,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.78384178783745,0,0,0,0,0,0,0,0,0
295,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.16300777881406,0,0,0,0,0,0,0,0,0
296,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.22488574311137,0,0,0,0,0,0,0,0,-2.30644728057086
297,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.15058280201629,0,0,0,0,0,0,0,0,0
298,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.61073068110272,0,0,0,0,0,0,0,0,0
299,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.80937200807966,0,0,0,0,0,0,2.17974511953071,0,0
300,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.15713492361829,0,0,0,0,0,0,0,0,0
301,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.11515837162733,2.72901728725992,0,0,0,0,2.22490574256517,0,0,0
302,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.38930900627747,0,0,0,0,0,0,0,0,0
303,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.21401916025206,0,0,0,0,-2.68301451252773,0,0,0,0
304,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.76855316967703,0,0,0,0,-2.15967363398522,0,0,0,0
305,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.78756232140586,0,0,0,0,0,0,0,0,0
306,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.18146001943387,-2.41543033020571,0,0,0,0,0,0,0,0
307,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.9561558845453,0,0,0,0,0,0,0,0,0
308,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.99665942997672,0,0,0,0,0,0,0,0,0
309,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.93057770840824,0,0,0,0,0,0,0,0,0
310,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.10382475052029,0,0,0,0,0,0,0,0,0
311,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.03755981847644,0,0,0,0,0,0,0,0,0
312,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.56506762001663,0,0,0,0,0,0,0,0,0
313,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.6402869601734,0,0,0,0,0,0,0,0,0
314,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.6462238507811,0,0,0,0,0,0,0,0,0
315,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.32642229273915,0,0,0,2.54156304197386,0,0,-2.14777159621008,0,0
316,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.73032850772142,0,0,0,0,0,0,0,0,0
317,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.14017745526507,0,0,0,0,0,0,0,0,0
318,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.63606760674156,0,0,0,0,0,0,0,0,0
319,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.08941845223308,0,0,0,0,0,0,0,0,0
320,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.8892579281237,0,0,0,2.31453521759249,0,0,0,0,0
321,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.40222829394042,0,0,0,0,0,0,0,0,0
322,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.494345479412,0,0,0,0,0,0,0,0,0
323,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.45673261699267,0,0,0,0,0,0,0,0,0
324,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.84460526239127,0,0,0,0,0,0,0,0,0
325,1,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.36164100142196,0,0,0,0,0,0,0,0,0
326,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.4964467487298,2.75947337178513,0,0,0,0,0,0,0,0
327,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.98149018827826,0,0,2.98101546382532,0,0,0,0,0
328,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.00868167332374,0,0,0,0,0,0,0,0
329,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.24238976743072,0,0,0,0,0,0,0,0
330,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.25934342085384,0,0,0,0,0,0,0,0
331,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.53214682079852,0,0,0,0,0,0,0,0
332,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.89329136372544,0,0,0,0,0,0,0,0
333,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.73144848411903,0,0,0,0,0,0,0,0
334,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.48437857092358,0,0,0,0,0,0,0,0
335,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.98504861071706,0,0,0,0,0,2.588167660404,0,0
336,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.54708788380958,0,0,0,0,0,0,0,0
337,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.27070231596008,0,0,2.36393316229805,0,0,0,0,0
338,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.83209782559425,0,0,0,0,0,0,0,0
339,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.33062600856647,0,0,0,0,0,0,0,0
340,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.97708253888413,0,0,0,0,0,0,0,0
341,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.95916480198503,0,0,0,0,0,0,0,0
342,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.90106209740043,0,0,0,0,0,0,0,0
343,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.00182068231516,0,0,0,-2.81363773113117,0,0,0,0
344,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.96252668905072,0,0,0,0,0,0,0,0
345,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.09274784754962,0,0,0,0,0,0,0,2.3705611852929
346,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.32332733087242,0,0,0,0,0,0,0,0
347,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.95581331895664,0,0,0,0,0,0,0,0
348,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.01950804167427,0,0,0,0,0,0,0,0
349,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.81507054925896,0,0,0,0,0,0,0,0
350,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.1813729708083,0,0,2.03924807207659,0,0,0,0,0
351,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.99355443753302,0,0,0,0,0,0,0,0
352,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.85438895295374,0,0,0,-2.2013813527301,0,0,0,2.1398268120829
353,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.77401271183044,2.10578251467086,0,0,0,0,0,0,0
354,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.17237005615607,0,0,0,0,0,0,0,0
355,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.05977193429135,0,0,0,0,0,0,0,0
356,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.5376428226009,0,0,0,0,0,0,0,0
357,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.35583958169445,0,0,-2.76405232236721,0,0,0,-2.49201385583729,0
358,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.96166125498712,0,0,0,0,0,0,0,0
359,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.80731793656014,0,0,0,0,2.59275551023893,0,0,0
360,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.8249121629633,0,0,0,0,0,0,0,0
361,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.59239012026228,0,0,0,0,0,0,0,0
362,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.73367515020072,0,0,0,0,0,0,0,2.4444586916361
363,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.76882655196823,0,0,0,2.02458963845856,0,0,0,2.49581257277168
364,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.97850260441191,0,0,0,0,0,0,0,0
365,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.71322038234212,0,0,0,0,0,0,0,0
366,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.03240569145419,0,0,0,0,0,0,0,0
367,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.75108919362538,0,0,0,-2.70538657950237,0,2.90549331251532,0,0
368,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.76607003202662,0,0,0,0,0,0,0,0
369,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.17550804954953,0,0,0,0,0,0,0,0
370,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.11117072356865,-2.60035404143855,0,0,0,0,0,0,0
371,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.30585118988529,0,0,0,0,0,0,0,0
372,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.5573689090088,0,0,0,0,0,0,2.53999582980759,0
373,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.59417543350719,0,0,0,0,0,2.06480961153284,0,0
374,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.04079129896127,0,0,0,0,0,0,0,0
375,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.37368824332952,0,0,-2.46250454499386,0,0,0,0,0
376,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.88522695982829,0,0,0,0,0,0,2.65542894788086,0
377,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,-2.21064523048699,2.25975740258582,0,0,0,0,0,0,0,0
378,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.66430001473054,0,0,0,0,0,0,0,0
379,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.69614638318308,0,2.67745333211496,0,2.50301292701624,0,0,-2.88720735651441,0
380,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.85789190651849,2.55266889883205,0,0,0,0,0,0,0
381,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.98136804788373,0,0,0,0,0,0,0,0
382,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.58725745300762,0,0,0,0,0,0,0,0
383,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.44573589414358,-2.74356837105006,0,0,0,0,0,0,0
384,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.92173457588069,0,0,0,0,0,0,0,0
385,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.89947384921834,0,0,0,0,0,0,0,0
386,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.32489219564013,0,0,0,0,0,0,0,0
387,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.18107904866338,0,0,0,0,0,0,0,0
388,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.68836686946452,0,0,0,-2.95854089199565,0,0,0,0
389,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.50710642593913,0,0,0,0,0,0,0,0
390,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.61557751637883,0,0,0,0,0,0,0,0
391,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.02501908293925,0,0,0,2.35388619475998,0,0,0,0
392,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.89458913868293,0,0,0,0,0,0,0,0
393,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.21287393430248,0,0,0,0,0,0,0,0
394,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.21907630399801,0,0,0,0,2.1648351920303,0,0,0
395,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.63426879956387,0,0,0,0,0,0,0,-2.90719327540137
396,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.85144529538229,0,0,0,0,0,0,0,-2.75760836456902
397,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.64274677308276,0,0,0,0,0,0,0,0
398,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.98654894111678,2.98048733337782,0,0,0,0,0,0,0,0
399,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.01496151741594,0,0,0,0,0,0,0,0
400,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.57877464173362,0,0,-2.17329731932841,2.91007505217567,0,0,0,0
401,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.91509297746234,0,0,0,0,0,-2.15966331586242,0,0
402,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.14454932441004,0,0,0,0,0,0,0,0
403,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.45493497396819,0,0,0,0,0,0,0,0
404,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.10023553739302,0,0,0,0,0,0,0,0
405,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.25770670431666,0,0,0,0,0,0,0,0
406,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.69687513168901,0,0,0,0,2.03350783186033,0,0,0
407,2,10,1000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,-2.47564608324319,2.60838464298286,0,0,0,0,0,0,0,0
