"method","H_true","G_true","n","p","block_size_mode","loading_strength","cross_loading_prob","n_result_rows","factor_score_rmse_mean","factor_score_rmse_sd","factor_score_rmse_n","lambda_rmse_mean","lambda_rmse_sd","lambda_rmse_n","alpha_rmse_mean","alpha_rmse_sd","alpha_rmse_n","marginal_mu_rmse_mean","marginal_mu_rmse_sd","marginal_mu_rmse_n","marginal_var_rmse_mean","marginal_var_rmse_sd","marginal_var_rmse_n","marginal_weight_rmse_mean","marginal_weight_rmse_sd","marginal_weight_rmse_n","seconds_mean","seconds_sd","seconds_n"
"viroli_laplace_gibbs",5,"2-2-2-2-2",100,1000,"ifeval_min30","strong",0.05,25,0.149560176577598,0.00703475043519195,25,0.436177350603524,0.00572299439685611,25,0.45901952873878,0.0716995154068427,25,0.0851093150061498,0.0229236243364197,25,0.0501659241056641,0.00469897799330384,25,0.0447155862658908,0.0123338262187611,25,137.45748,89.5366252314847,25
"viroli_laplace_gibbs",5,"2-2-2-2-2",200,500,"ifeval_min30","strong",0.05,25,0.147426064248256,0.00458699247352294,25,0.329551875814564,0.00510787151698013,25,0.347609837814485,0.066005311943613,25,0.0678954643152678,0.0231039650273515,25,0.038233356246415,0.00417516984000688,25,0.0355551902635006,0.012071902574008,25,56.24016,0.496396991664265,25
"viroli_laplace_gibbs",5,"2-2-2-2-2",200,1000,"ifeval_min30","strong",0.05,25,0.129394919436284,0.00447762664461854,25,0.325238360363058,0.00501332323791892,25,0.357705326081113,0.0688586361225064,25,0.0684828710968126,0.0224080161703824,25,0.038172602348988,0.00428499273075862,25,0.035875968728973,0.0116795046741465,25,158.74584,75.0985140702309,25
"viroli_laplace_gibbs",5,"2-2-2-2-2",400,500,"ifeval_min30","strong",0.05,25,0.144263813359877,0.0025327858617936,25,0.313391263912189,0.00497324602121784,25,0.31652160834859,0.039930803255479,25,0.0441165725701741,0.0156985982900421,25,0.0338979773559893,0.00168069866385951,25,0.0228879382740037,0.00837175785551601,25,130.4792,266.980982441634,25
"viroli_laplace_gibbs",5,"2-2-2-2-2",400,1000,"ifeval_min30","strong",0.05,25,0.125148108329902,0.0024715843606816,25,0.308968694609443,0.00349368026124392,25,0.32529283297288,0.0406000723847381,25,0.0442058930337109,0.015883186274671,25,0.034760760594653,0.0017150481207975,25,0.0229065740585451,0.00846698162117591,25,163.30776,0.634829391779137,25
"viroli_laplace_gibbs",5,"3-3-3-3-3",100,500,"ifeval_min30","strong",0.05,25,0.175513754611142,0.00637934603480852,25,0.374222312681656,0.027166117868547,25,0.36810162863247,0.0634479006656723,25,0.252813028603041,0.0120850627076575,25,0.269285882059397,0.0200060068626857,25,0.0936684548547301,0.0104939879887336,25,47.2642,0.395649044819606,25
"viroli_laplace_gibbs",5,"3-3-3-3-3",100,1000,"ifeval_min30","strong",0.05,25,0.163812863428557,0.00670122814538741,25,0.367320119618099,0.0198850342026626,25,0.367648993015553,0.0650567049320065,25,0.252531627743189,0.0115983371090903,25,0.26372792805764,0.0171304785897378,25,0.0949115888834252,0.00909177212129919,25,121.14316,8.97321816889942,25
"viroli_laplace_gibbs",5,"3-3-3-3-3",200,500,"ifeval_min30","strong",0.05,25,0.151871614025858,0.00458898603268005,25,0.298847925026751,0.0185362144077152,25,0.293558944940389,0.0590205905003982,25,0.228991502751109,0.0153468373081915,25,0.214007563923355,0.0189228198210774,25,0.0788336770541593,0.0126715182919867,25,56.57604,0.620035649512725,25
"viroli_laplace_gibbs",5,"3-3-3-3-3",200,1000,"ifeval_min30","strong",0.05,25,0.134796130780807,0.00386844046477114,25,0.305120446051254,0.0242251420638877,25,0.293775171425527,0.0646644673140962,25,0.202048252858546,0.0176078747521758,25,0.176726307069802,0.0208827350770344,25,0.067333518705858,0.0109912640747848,25,145.94436,9.91968339078084,25
"viroli_laplace_gibbs",5,"3-3-3-3-3",400,500,"ifeval_min30","strong",0.05,25,0.142124320803431,0.00333861743657625,25,0.318878779914006,0.00638410404222759,25,0.256270562055631,0.0329874553546376,25,0.100592736579074,0.0186648963201063,25,0.0535536135463783,0.0176104252847518,25,0.0374655126386035,0.00727333627431947,25,88.66544,55.1840717750451,25
"viroli_laplace_gibbs",5,"3-3-3-3-3",400,1000,"ifeval_min30","strong",0.05,25,0.126807051233799,0.00261388201372344,25,0.317599302187615,0.00670276011969284,25,0.259617321089427,0.0348124452914954,25,0.0871816236029152,0.0093717022127551,25,0.0398763094976971,0.00305253883403728,25,0.031384506570138,0.00580037973411339,25,165.41788,0.847647446367495,25
"viroli_laplace_gibbs",10,"2-2-2-2-2-2-2-2-2-2",100,500,"ifeval_min30","strong",0.05,25,0.15507174924014,0.0051787778794228,25,0.403479037999203,0.00273636463434902,25,0.38532517283656,0.0618260687684966,25,0.0896965074942292,0.0223155326791008,25,0.0607939246452679,0.00438373538610669,25,0.046349827946616,0.0123566043475565,25,75.92676,0.4210818685244,25
"viroli_laplace_gibbs",10,"2-2-2-2-2-2-2-2-2-2",100,1000,"ifeval_min30","strong",0.05,25,0.136746718715098,0.00519426021420401,25,0.399182594700728,0.00343278632694982,25,0.400498881463321,0.0751529744568434,25,0.0894576107782019,0.0224592174626325,25,0.0598497140973851,0.00457128051763005,25,0.0461763767470177,0.0125069572952846,25,181.55584,14.3567658198728,25
"viroli_laplace_gibbs",10,"2-2-2-2-2-2-2-2-2-2",200,500,"ifeval_min30","strong",0.05,25,0.144434586040741,0.0027697901121036,25,0.305548069867384,0.00292175823123809,25,0.295347864502917,0.0394987196158609,25,0.0659243744736999,0.0160667095469144,25,0.040033232474576,0.00239329799004886,25,0.0344149686624554,0.00888654205897853,25,86.95056,0.539275291479221,25
"viroli_laplace_gibbs",10,"2-2-2-2-2-2-2-2-2-2",200,1000,"ifeval_min30","strong",0.05,25,0.120561793903648,0.00249082307174301,25,0.29885147271443,0.00279084905430603,25,0.30419241550401,0.0435032074263349,25,0.0659014251071838,0.0163715821994816,25,0.0396165546312714,0.00274449971831032,25,0.0343602641704782,0.00905777219391369,25,209.17788,16.7756076475141,25
"viroli_laplace_gibbs",10,"2-2-2-2-2-2-2-2-2-2",400,500,"ifeval_min30","strong",0.05,25,0.137949524776416,0.0016565043118182,25,0.28889889080094,0.00304900916699525,25,0.256961001208836,0.0262837843925834,25,0.046306282943212,0.01287573940965,25,0.0241891880255202,0.00200078169543272,25,0.0243066217565746,0.00686539730260992,25,112.78356,4.62766097396946,25
"viroli_laplace_gibbs",10,"2-2-2-2-2-2-2-2-2-2",400,1000,"ifeval_min30","strong",0.05,25,0.113032637799741,0.00161329623981052,25,0.282545091283529,0.00261669927535973,25,0.271680245283807,0.033218516011616,25,0.0464112602797254,0.0126284613625706,25,0.0256294083130778,0.00170233339379533,25,0.024311083433097,0.00676017737296731,25,228.15716,0.910219098166297,25
"viroli_laplace_gibbs",10,"3-3-3-3-3-3-3-3-3-3",100,500,"ifeval_min30","strong",0.05,25,0.166229798824419,0.00432791238801565,25,0.353190965259955,0.00807151621099026,25,0.347912481123362,0.0414164454937959,25,0.260027125816811,0.00771663287423669,25,0.303567060701731,0.0156315401137485,25,0.0867667960209783,0.00479639913693997,25,76.44568,0.606310682186396,25
"viroli_laplace_gibbs",10,"3-3-3-3-3-3-3-3-3-3",100,1000,"ifeval_min30","strong",0.05,25,0.147081568690305,0.00445290871239974,25,0.345915813508784,0.00918865432181703,25,0.360556820919052,0.0630766077854186,25,0.258081382939216,0.00703299747671653,25,0.298273505623539,0.0156579931548238,25,0.0864021748479936,0.00688413602818368,25,180.41436,11.9921549143596,25
"viroli_laplace_gibbs",10,"3-3-3-3-3-3-3-3-3-3",200,500,"ifeval_min30","strong",0.05,25,0.147324321273445,0.00246575531813798,25,0.271864983175336,0.00792628421842023,25,0.275835961783594,0.0332090109174995,25,0.244460271260042,0.0109796155945184,25,0.264527779812181,0.00905028373371778,25,0.0768876914449392,0.00863094818029995,25,87.54212,0.82854402015423,25
"viroli_laplace_gibbs",10,"3-3-3-3-3-3-3-3-3-3",200,1000,"ifeval_min30","strong",0.05,25,0.123954899216701,0.00317751093677255,25,0.27419402400776,0.00868114732706418,25,0.273494550639072,0.0416131926255489,25,0.203327001810167,0.0160615175949931,25,0.217102352685554,0.014083129874981,25,0.0600954920137265,0.00877778208088053,25,549.64672,1721.4616114213,25
"viroli_laplace_gibbs",10,"3-3-3-3-3-3-3-3-3-3",400,500,"ifeval_min30","strong",0.05,25,0.135081188573691,0.00150687948558098,25,0.277848816674325,0.00311502474972258,25,0.221132786765204,0.0252230210623274,25,0.0863489162604548,0.0124070437525323,25,0.0614367085064838,0.00941659619322587,25,0.0343719759352331,0.00538073043447121,25,113.70564,4.52552663491591,25
"viroli_laplace_gibbs",10,"3-3-3-3-3-3-3-3-3-3",400,1000,"ifeval_min30","strong",0.05,25,0.113505478379823,0.00194064794910719,25,0.273665783728043,0.0028956828379095,25,0.222364125035496,0.0308342390445989,25,0.0735749256197886,0.00671671587276535,25,0.0457893685558685,0.00332458357191938,25,0.0294350144758274,0.00415929880006731,25,228.86728,0.993191972044345,25
