"item","block","H","p","p_master","loading_seed","block_size_mode","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
210,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.57479963381775,0,0,0,0,0,0,0,0,0
211,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.70637726644054,0,0,0,0,0,0,2.87358632544056,0,0
212,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.93185559962876,0,0,0,0,0,0,0,0,0
213,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.64815682405606,0,0,0,0,0,0,0,0,0
214,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.40209919516928,0,0,0,2.70657123369165,0,0,0,0,0
215,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.65003313170746,0,0,0,0,0,0,0,0,0
216,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.09165329718962,0,-2.16851407033391,0,0,0,0,0,0,0
217,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.90428907144815,0,0,0,0,2.64849691884592,0,0,0,2.9307651896961
218,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.87608203315176,0,0,0,0,2.08387503097765,0,2.43318676343188,0,0
219,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.12029896769673,0,0,0,0,0,0,0,0,0
220,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.87211777502671,0,0,0,0,0,0,0,0,0
221,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.06669670948759,0,0,0,0,0,0,0,0,2.58065646560863
222,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.34995772829279,0,0,0,0,0,0,0,0,0
223,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.29732212144881,0,0,0,-2.21547677344643,0,0,-2.11061698524281,0,0
224,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.53444111137651,2.05072911619209,-2.46981400158256,-2.0775259162765,0,0,0,0,0,0
225,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.9868151480332,0,0,0,0,0,0,0,0,0
226,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.63452079938725,0,0,0,0,0,0,0,0,0
227,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.04377380548976,0,0,0,0,0,0,0,0,0
228,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.96183939953335,0,0,0,0,0,0,0,0,0
229,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.75073790806346,0,0,0,0,0,0,0,0,0
230,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.9737042025663,0,0,2.32658997992985,0,0,0,0,0,0
231,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.18806962529197,0,0,0,0,0,0,0,0,0
232,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.14880365296267,0,0,0,0,0,0,0,0,0
233,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.60749665671028,0,0,0,0,0,0,0,0,0
234,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.87071553431451,0,0,0,0,0,0,0,0,0
235,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.07620473206043,0,2.86934816953726,0,0,0,0,0,0,0
236,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.86640509730205,0,0,0,0,0,0,0,0,0
237,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.26236222451553,-2.85246436158195,0,0,0,0,0,0,0,0
238,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.42252491204999,2.39957123389468,0,0,0,0,0,0,0,0
239,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.85032301861793,0,0,0,0,0,0,0,0,0
240,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.62736156396568,0,0,0,0,0,0,0,0,0
241,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.90256685204804,0,0,0,0,0,0,0,0,0
242,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.58727693534456,-2.82659834180959,0,0,0,0,0,0,0,-2.82050507515669
243,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.45452791918069,0,0,0,0,0,0,0,0,0
244,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.97671759803779,0,0,0,0,0,0,0,0,-2.00136754591949
245,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.15240938216448,0,0,0,0,0,0,0,0,0
246,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.90760452998802,0,0,0,0,0,0,0,0,0
247,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.40704376413487,0,0,0,0,0,0,0,0,0
248,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.64678852446377,0,0,0,0,-2.24984083254822,0,0,0,0
249,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.44916724925861,0,0,0,0,0,0,0,0,0
250,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.50428939191625,0,0,0,0,0,0,0,0,0
251,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.73937480850145,0,0,0,0,0,0,0,0,0
252,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.25829084892757,0,0,0,0,0,0,0,0,0
253,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.81751633598469,0,0,0,0,0,0,0,0,0
254,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.29021508037113,0,0,0,0,0,0,0,-2.90412632003427,0
255,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.5313186373096,0,0,0,2.0054742207285,0,0,0,0,0
256,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.52334717824124,0,0,0,0,0,0,0,0,0
257,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.50814387248829,0,0,2.9704936821945,0,0,0,0,0,0
258,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.94996279012412,0,0,0,0,2.95483733783476,0,0,0,0
259,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.84622302348725,0,0,0,0,0,0,0,0,0
260,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.73681695945561,0,0,0,2.03347861487418,0,0,0,0,0
261,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.60334342485294,0,-2.10562293301336,0,0,0,0,0,0,-2.37649680487812
262,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.54959016875364,0,0,0,0,0,0,0,0,0
263,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.4096033743117,0,0,0,0,0,0,0,0,0
264,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.26734401285648,0,0,0,0,0,-2.308341082884,0,0,0
265,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.19360988261178,0,0,0,0,-2.10086542274803,0,0,0,0
266,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.15651240362786,0,0,0,0,0,0,0,0,0
267,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.4704459826462,0,0,0,0,0,0,0,0,0
268,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.74352925643325,0,0,0,0,0,0,0,0,0
269,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.33064980851486,0,0,0,0,0,0,0,-2.41948034311645,0
270,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.66266077151522,0,0,0,0,0,0,0,0,0
271,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.99016132461838,0,0,0,0,2.63754893955775,0,0,0,0
272,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.28368304809555,0,0,0,0,0,0,0,0,0
273,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.12304151221178,0,0,0,0,0,0,0,0,0
274,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.60942951287143,0,0,0,0,0,0,0,0,0
275,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.23076536669396,0,0,0,0,-2.91379622952081,0,0,0,0
276,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.62893957528286,0,0,0,0,0,0,-2.98619588161819,0,0
277,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.49883681559004,-2.29376446455717,2.08444287884049,0,0,0,0,0,0,0
278,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.00808538449928,0,0,0,0,0,0,0,0,0
279,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.82394973607734,0,0,0,0,0,0,0,0,0
280,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.13981691934168,0,0,0,0,0,0,0,0,0
281,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.79154844256118,0,0,0,0,0,0,0,0,0
282,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.34953363798559,0,0,0,-2.89777951850556,2.49670631089248,0,0,0,0
283,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.81741518247873,0,-2.81388668972068,0,0,0,0,0,0,0
284,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.70126259280369,2.32519131642766,-2.84356712456793,0,0,0,0,0,0,0
285,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.59311021096073,0,0,0,0,0,0,0,0,0
286,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.3138565227855,0,0,0,0,0,0,-2.60214213142172,0,0
287,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.74489859165624,0,0,0,2.55531733552925,0,0,0,0,0
288,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.6227602486033,0,0,0,0,0,0,-2.32339044637047,0,0
289,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.51743855164386,0,0,0,0,0,0,0,0,0
290,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.74527712049894,2.09455940686166,0,0,0,0,0,0,0,0
291,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.91319675114937,0,0,2.9774320339784,0,0,0,0,0,0
292,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.2590112304315,0,0,0,0,0,0,0,0,0
293,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.24591960269026,0,0,0,0,0,0,0,0,0
294,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.78373195719905,0,0,0,0,0,0,2.05251818126999,0,0
295,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.89063808182254,0,0,0,0,0,0,0,0,0
296,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.96044401382096,0,0,0,0,0,0,0,0,2.4894746481441
297,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.54032050911337,0,0,0,0,0,0,0,0,0
298,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.74883374758065,0,0,0,0,0,0,0,0,0
299,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.87844885000959,0,0,0,0,0,0,0,0,0
300,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.01756854611449,0,0,0,0,0,0,0,0,0
301,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.42528837826103,0,0,0,0,0,0,0,-2.61059795878828,0
302,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.241273494903,0,0,0,0,0,0,0,0,0
303,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.78535477025434,2.73779838322662,0,0,0,0,0,0,0,0
304,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.46834298945032,0,0,0,0,0,0,0,0,0
305,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.90430571348406,0,0,0,0,0,0,0,0,0
306,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.00235180533491,0,0,0,0,0,0,0,0,0
307,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.14255608269013,0,0,0,0,0,0,0,0,0
308,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.17561408062465,0,0,0,0,2.79361519846134,0,0,0,0
309,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.6352045533713,0,2.4485156040173,0,0,0,0,0,0,0
310,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.03534421371296,0,2.62752564577386,-2.22123953443952,0,0,0,0,0,0
311,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.17214466445148,0,0,0,0,0,0,0,-2.70054166647606,0
312,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.53561863047071,0,0,0,0,0,0,0,0,0
313,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.96809595776722,0,0,0,0,0,0,0,0,0
314,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.03171580820344,0,0,0,0,0,0,0,0,0
315,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.40718012559228,0,0,0,0,0,0,0,0,0
316,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.63520359992981,0,0,0,0,0,0,0,0,0
317,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.89656622824259,0,0,0,0,0,0,0,0,0
318,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.48035747464746,0,0,0,0,0,0,0,0,0
319,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.1060947177466,0,0,0,0,0,0,0,0,0
320,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.35662272386253,0,2.1476274759043,0,0,0,0,0,0,0
321,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.72346091503277,0,0,0,0,0,0,0,0,0
322,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.89390798215754,0,0,-2.92064415989444,0,0,0,0,0,0
323,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.40997487655841,0,0,0,0,0,0,0,0,0
324,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.06289715808816,0,0,0,0,0,0,0,0,0
325,1,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.84754459722899,0,0,0,0,0,0,0,0,0
326,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.34445536416024,0,0,0,0,0,0,0,0
327,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.61405039019883,0,0,0,0,0,2.24073673086241,0,0
328,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.88549830764532,-2.57770076952875,0,0,-2.53766978066415,0,0,0,0
329,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.83852805057541,0,0,0,0,0,0,0,0
330,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.88944584876299,0,0,0,0,0,0,0,0
331,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.05599992186762,0,0,0,0,0,0,0,0
332,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.53090434311889,-2.27712974697351,0,0,0,0,0,0,0
333,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.19867553259246,0,0,0,0,0,0,0,0
334,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.36453304160386,0,0,0,-2.31114247743972,0,0,0,0
335,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.64698515017517,0,0,0,0,0,0,0,0
336,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.13912734063342,0,0,0,0,-2.41760058444925,0,0,0
337,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.95036111189984,0,0,0,0,0,0,0,0
338,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.94095434620976,0,0,0,0,0,0,0,0
339,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.33869783324189,0,-2.72369258338585,0,0,0,0,0,0
340,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.30081407190301,0,0,0,0,0,0,0,0
341,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.55701857316308,0,0,0,0,-2.10089854011312,0,0,0
342,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.85273718903773,0,0,0,0,0,0,0,0
343,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.03384163579904,0,0,0,0,0,0,0,0
344,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.06151173799299,0,0,0,0,0,0,0,0
345,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.97065892326646,0,0,0,0,0,0,0,0
346,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.19104671967216,0,0,0,0,0,0,0,0
347,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.78559932624921,0,0,0,0,0,0,0,0
348,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.91645623510703,0,0,0,2.43299832218327,0,0,0,2.83033190830611
349,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.77499571000226,0,0,-2.93564616912045,0,0,0,0,0
350,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.18014432839118,0,0,0,0,0,0,0,2.57469734083861
351,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.28294373000972,0,0,0,0,0,0,0,0
352,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.1180323290173,0,0,0,0,0,0,0,0
353,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.45533397234976,0,0,0,0,0,0,0,0
354,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.42842846317217,0,0,0,0,2.25781500712037,0,0,0
355,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.94272528542206,0,0,-2.14165924303234,0,0,2.50823916541412,0,0
356,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.62400470278226,0,0,0,0,0,0,0,0
357,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.75704103917815,0,0,0,0,0,0,0,0
358,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.46137214102782,-2.75399749656208,0,0,0,0,0,0,0
359,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.72020995011553,2.40337823401205,2.97557555325329,0,0,0,0,0,0
360,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.19977749977261,0,0,0,0,0,0,0,0
361,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.63841446861625,2.77178070344962,0,0,0,0,0,0,0
362,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.51725938380696,0,0,0,0,0,0,0,0
363,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.43268828094006,0,0,0,0,0,0,0,0
364,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.99730964121409,0,0,0,0,0,0,0,0
365,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.76579780783504,2.65379191352986,0,0,0,0,0,0,0
366,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.67567837098613,0,0,0,0,0,0,0,0
367,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.04542180011049,0,0,0,0,0,0,0,0
368,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.65287982695736,0,0,0,0,0,0,0,0
369,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.79334850865416,2.39600064395927,0,0,0,0,0,0,2.27667437819764
370,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.46202420978807,0,0,0,0,0,0,0,0
371,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.11374956648797,0,0,0,0,0,0,0,0
372,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.51258641062304,2.06512795388699,0,0,0,0,0,0,0
373,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.23380136769265,0,0,0,0,0,-2.17223085579462,0,0
374,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.06932039442472,0,0,0,0,0,-2.72901203506626,2.93211789708585,0
375,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.40651261270978,0,0,0,0,0,0,0,0
376,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.67968618427403,2.06373738776892,0,0,0,0,0,0,0,0
377,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.40249040466733,0,0,0,0,0,0,0,0
378,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.42658226145431,0,0,0,0,0,0,0,0
379,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.17924118903466,0,0,0,0,0,0,0,0
380,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.18469450902194,0,0,0,0,0,0,0,0
381,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.65000896574929,0,0,0,0,0,0,0,0
382,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.09996701125056,0,0,0,0,0,0,0,0
383,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.59774151491001,0,0,0,0,0,0,0,0
384,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.79339382052422,0,0,0,0,0,0,0,0
385,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.47127132397145,0,0,0,2.32223752490245,0,0,0,0
386,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.25447608274408,0,0,0,0,0,0,0,0
387,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.74625441338867,0,0,0,0,0,0,0,0
388,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.92345783812925,0,0,0,-2.84870344260707,0,0,0,0
389,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.61055474635214,0,0,0,0,0,0,0,0
390,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.26070517464541,0,0,0,0,0,2.71643822500482,0,0
391,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.26099611003883,0,0,0,-2.75063111819327,0,0,0,0
392,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.07931732875295,0,0,0,0,0,0,0,0
393,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.08189001283608,0,0,0,0,0,0,0,0
394,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.09582140552811,0,0,0,0,0,0,0,0
395,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.21581236924976,0,0,0,0,0,0,0,0
396,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.51100875786506,0,0,0,0,0,0,0,0
397,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.31292457343079,0,0,0,0,0,2.14474399271421,0,0
398,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.72465129452758,0,0,0,0,0,0,0,0
399,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.85160813014954,0,0,0,0,0,0,0,0
400,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.6722672174219,0,0,2.05035563348792,0,0,0,0,0
401,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.03287195297889,0,0,0,0,0,0,0,0
402,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.99018598278053,0,0,0,-2.84355349489488,0,0,-2.35805876762606,0
403,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.56926507409662,0,0,0,0,0,0,0,0
404,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.46884900424629,0,0,0,0,0,0,0,0
405,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.93482374795713,0,0,0,-2.90947133954614,0,0,0,0
406,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.66462372429669,0,0,0,0,0,0,0,0
407,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.32270506210625,0,0,0,0,0,0,0,0
408,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.23507184907794,0,0,0,0,0,0,0,0
409,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.93388319900259,0,0,0,0,0,-2.97264584805816,0,0
410,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.28682156302966,0,0,0,0,0,0,0,0
411,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.63018112583086,0,2.23614681884646,0,0,0,0,0,0
412,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.61458551604301,0,0,0,0,0,-2.62224512035027,0,0
413,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.11329955048859,0,0,0,0,0,0,0,0
414,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.53487614402547,0,0,-2.81292636529543,0,0,0,0,0
415,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.85758769954555,0,0,0,0,0,0,0,-2.79119902220555
416,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.52930418238975,0,0,0,0,0,0,0,0
417,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.97965304646641,0,0,0,0,0,0,0,0
418,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.15974961570464,0,0,0,0,0,0,0,0
419,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.90273510455154,0,0,0,0,0,0,0,0
