"item","block","H","p","p_master","loading_seed","block_size_mode","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
213,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.91993623250164,2.95564835192636,0,0,0,0,0,0,0
214,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.55321364407428,2.99952123919502,0,0,0,0,0,0,-2.27725733886473
215,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.23172665131278,0,0,0,0,0,0,0
216,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.60489768651314,0,0,0,0,0,2.13144354452379,0
217,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.20530230086297,0,0,0,0,0,0,0
218,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.56985734961927,0,0,0,0,0,0,0
219,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.62740646046586,0,0,0,0,0,0,0
220,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.6636768928729,0,0,0,-2.60735109541565,2.09503069729544,0,0
221,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.34819912794046,0,0,0,0,0,0,0
222,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.52833718643524,0,2.16385172470473,0,0,0,0,0
223,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.0797936564777,0,0,0,0,0,0,0
224,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.26527849258855,0,0,0,0,0,0,0
225,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.43609193712473,0,0,0,0,2.02260006940924,0,0
226,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.4710430460982,0,0,0,0,0,0,0
227,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.56544231250882,0,0,0,0,0,0,0
228,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.08942553121597,2.31389165925793,0,0,0,0,0,0,0
229,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.05426402087323,0,0,0,0,0,0,0
230,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.42227518884465,-2.85587961855344,0,0,0,0,0,0
231,3,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.11389923514798,0,0,0,0,0,0,0
232,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.70217601303011,0,0,0,0,0,0
233,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.71587299695238,0,0,0,0,0,0
234,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.37101793801412,0,0,0,0,0,0
235,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.44564342335798,2.58053259598091,-2.42366005922668,2.11547806859016,0,0,0,0,0,0
236,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.06401400570758,0,0,0,0,0,0
237,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.89798579970375,0,0,2.07096891012043,0,0,0,0,0,0
238,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.17776048812084,0,0,0,0,0,0
239,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.27379831066355,0,0,2.8978903235402,0,0,0,0,0,0
240,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.26168216671795,0,0,0,0,0,0
241,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.30397094017826,0,0,0,0,0,0
242,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.669695913326,0,-2.42884072847664,0,0,0,2.872079459019
243,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.55092704831623,0,0,0,0,0,0
244,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.08794064912945,0,0,0,0,0,0
245,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.29622555221431,0,0,0,0,0,0
246,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.87196000781842,0,0,0,0,0,0
247,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.38990944297984,0,0,0,0,0,0
248,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.60120631358586,0,0,0,0,0,0
249,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.06943125440739,0,0,0,0,0,0
250,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.04816924058832,0,0,0,0,0,0
251,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.87258246936835,0,0,0,0,0,0
252,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.49788469681516,0,0,0,0,0,0
253,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.94392830505967,0,0,0,0,0,0
254,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.60390863684006,0,0,0,0,0,0
255,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.78026273241267,0,0,0,0,0,0
256,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.21345968288369,0,0,0,0,-2.5193701190874,0
257,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.36452191206627,0,0,0,2.52927770302631,-2.43613852350973,-2.49848452000879
258,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.11523374868557,0,0,0,0,-2.65780012821779,0
259,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.86526310141198,0,0,0,0,0,2.45190242002718
260,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.17932519945316,0,0,0,0,0,0
261,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.62957029952668,0,0,0,0,0,0
262,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.37980980635621,0,0,0,0,0,0
263,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.37573236855678,0,0,2.26433189865202,0,0,0,0,0,0
264,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.10478974226862,0,0,0,0,0,0
265,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.96793073182926,0,0,2.99648426449858,0,0,0,0,-2.52822969132103,0
266,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.12798858201131,0,0,2.69948621443473,0,0,0
267,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,-2.20201380155049,2.34495880897157,0,0,0,0,0,0
268,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.89265079703182,0,0,0,0,0,0
269,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.19404577999376,0,0,0,0,0,0
270,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.93704516929574,0,0,0,0,0,0
271,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.07204232690856,0,0,0,0,0,0
272,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.79452228476293,0,0,0,0,0,0
273,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.07729269331321,0,0,0,0,0,0
274,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.05541117396206,0,0,0,0,-2.31524256360717,0
275,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.02329162671231,0,0,0,0,0,0
276,4,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.21573421685025,0,0,0,0,0,0
277,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.84400213183835,-2.37035411829129,0,0,0,0
278,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.28506479086354,0,0,0,0,2.54775708378293
279,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.00565369077958,0,0,0,0,0
280,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.56838196935132,0,0,0,0,0
281,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.11041622562334,0,0,-2.28568147448823,0,0
282,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.6352562403772,0,0,0,0,0
283,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.86732415342703,0,0,0,0,0
284,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.8944268070627,0,0,0,-2.85001981630921,0
285,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.27795052016154,0,0,-2.53648666664958,0,0
286,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.05666525638662,0,0,0,2.61359720607288,0,0,0,0,0
287,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.36566940322518,0,0,2.86740719666705,0,0,0,0,0
288,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.29599363706075,0,0,0,0,0
289,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,-2.55537605681457,2.37277118838392,0,0,0,0,0
290,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.29515827726573,0,0,0,0,0
291,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.55162511579692,0,0,0,2.95868501882069,0
292,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.45951588754542,0,0,0,0,0
293,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.84817062574439,0,0,0,0,0
294,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.69412063783966,0,0,0,0,0
295,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.68403443857096,0,0,0,0,0
296,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.9941532749217,0,0,0,0,0
297,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.77201336971484,0,0,0,0,0
298,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.2909730207175,0,0,0,2.92661846848205,0
299,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.0383171106223,0,0,0,0,0
300,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.48455982725136,0,0,0,0,0
301,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.53825751203112,0,0,0,0,0
302,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.7074653103482,0,2.30004194937646,0,0,0,0,0
303,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.6654758057557,0,0,0,0,0
304,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.64119268045761,0,0,0,0,0
305,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.44891731906682,2.14311633817852,0,0,0,0
306,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.06098740384914,0,0,0,0,0
307,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.29670886951499,0,0,0,0,0
308,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.4511871736031,0,0,0,2.51691582915373,0
309,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.42302506626584,0,0,0,0,0
310,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.24145714286715,0,0,0,2.13717674883083,0
311,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.74102708138525,0,0,0,0,0
312,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.17755951290019,0,0,2.25375488819554,0,0,0,0,0
313,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.91932924860157,0,0,0,0,0
314,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.46102573070675,0,0,0,0,0
315,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.34619105351157,0,0,0,0,0
316,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.93574332422577,0,0,0,0,0
317,5,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.58677230332978,0,0,0,0,0
318,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.7901792654302,0,0,0,0
319,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.51544555602595,0,0,0,0
320,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.15186294028535,0,0,0,0
321,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.66811294388026,2.96284542558715,2.91454363730736,0,0,0,0
322,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.82256507175043,0,0,0,0
323,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.65076548815705,0,0,0,0
324,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.72841089521535,0,0,0,2.06473679747432,0,0,0,0
325,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.99336456716992,0,2.63514751195908,0,0,0,0
326,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.84362334525213,0,0,0,0
327,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,-2.13883518567309,2.82822668831795,0,0,0,0
328,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.62469014106318,0,0,0,0
329,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.79106149380095,0,0,0,0
330,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.19214056408964,0,0,0,0
331,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.392818615539,0,0,0,0
332,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.6671520457603,0,0,0,0
333,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,-2.8670012280345,2.3431759790983,0,0,0,0
334,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.81292664865032,0,0,0,0
335,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.79067591554485,0,0,0,0
336,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.39702449878678,0,0,0,0
337,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.56086090719327,0,0,0,0
338,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,-2.4567830178421,0,2.48326224973425,0,0,0,0
339,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.57913218834437,0,2.26062583806925,0,0
340,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.83864334388636,0,0,0,0
341,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.36119100055657,0,0,0,0
342,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.32594130630605,0,0,0,0
343,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.55664291116409,0,0,0,0
344,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.47733587026596,0,-2.86913001164794,0,0
345,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.45162899093702,0,0,-2.84042382286862,0
346,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.40883109881543,0,0,0,0
347,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.50886944355443,0,0,0,0
348,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.66326368716545,0,0,0,0
349,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,-2.15130387339741,2.04460378061049,0,0,0,0
350,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.11014990555122,0,0,0,0
351,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.50901963794604,0,0,0,0
352,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.72839092253707,0,0,0,2.62575857643969
353,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.03463203599676,0,0,0,0
354,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.2112070065923,0,0,0,0
355,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.62848416017368,0,0,0,2.12121782731265
356,6,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.40345705929212,0,0,0,0
357,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.47429653792642,0,-2.60429861024022,0
358,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.24666308029555,0,0,0
359,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.36191359581426,0,0,0,0,2.31532969884574,0,-2.56978023680858,0
360,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.79670165036805,0,0,0
361,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.10367092187516,2.07226864271797,0,0,0
362,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.06251877872273,-2.47417342243716,0,-2.57928781304508
363,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.80864271475002,0,0,0
364,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.16633979626931,0,0,0
365,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.28747352655046,0,0,0
366,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,-2.36915863165632,0,0,2.16874686209485,0,0,-2.99143243092112
367,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.94488627184182,0,-2.03583877277561,0
368,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.40837795496918,0,0,0
369,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.33753666561097,0,0,0,0,2.05814908747561,0,0,0
370,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.26178185967728,0,0,0
371,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.35703942319378,0,0,0
372,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.27605585916899,2.92884902120568,0,0,0
373,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.10439686127938,0,0,-2.3888049221132
374,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.07106613041833,0,0,-2.60800586128607
375,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.81078197038732,0,0,0
376,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.03904417809099,0,0,0,0,2.66364193288609,0,0,0
377,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.47777719120495,0,0,0
378,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.93836167221889,0,0,0,2.20522539899684,-2.84286200720817,0,0
379,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,-2.12091824319214,0,0,2.43323349719867,0,0,2.16693534422666
380,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,-2.39412869070657,0,2.77617638232186,0,0,0
381,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.33558259531856,0,0,0
382,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.93730537500232,0,0,0,0,2.95932541158982,0,0,0
383,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.18108825362287,0,0,0
384,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.9785467821639,0,0,0
385,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.36463209241629,0,0,0,0,2.3526440244168,0,0,0
386,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.0705997699406,0,0,0
387,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.89324884233065,-2.30740901199169,0,0
388,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.66814878652804,0,0,0,0,0,2.59822262451053,-2.289925735211,0,0
389,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.10807840060443,0,0,2.73690682346933
390,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.33807168761268,0,0,0
391,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.79136709822342,0,0,0
392,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.37948872428387,0,0,0
393,7,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.67555027804337,0,0,0
394,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.99911230802536,0,0
395,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.31974958721548,0,0
396,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.39889099542052,0,0
397,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.82626132550649,0,0
398,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.81240681442432,0,0
399,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.19254744448699,0,0
400,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.08652563509531,0,0
401,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.47120769531466,0,0
402,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.45811805641279,0,0
403,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.34511016588658,0,0
404,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.19695582892746,0,0
405,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.82209661579691,0,0
406,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.83552731154487,0,0
407,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.13323580520228,0,0
408,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.47996212169528,0,0,0,0,0,2.82723540416919,0,0
409,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,-2.96002166206017,0,0,-2.35355405206792,0,2.25840898044407,0,0
410,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.53273461735807,0,0
411,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.52562751946971,0,0
412,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.02420024177991,0,0
413,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.40621478040703,0,0
414,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.71207078965381,0,0
415,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.26817061076872,-2.62905083689839,0
416,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,-2.55547391297296,0,2.74386709788814,0,0
417,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.12846850883216,0,0
418,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.59581666695885,0,0
419,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.56192466407083,0,0
420,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.66234066453762,0,0
421,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.11169406957924,0,0
422,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.45038270670921,0,0
423,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.1487972275354,0,2.48767907219008
424,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.4099424702581,0,0
425,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.9992184091825,0,0
426,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.53851188602857,0,0
